STATECD,COUNTYCD,PLOT,INVYR,KEY,TIME_PER
55,71,20198,2007,55_71_20198,1
55,15,20200,2007,55_15_20200,1
55,15,20005,2007,55_15_20005,1
55,15,20016,2007,55_15_20016,1
55,19,20290,2007,55_19_20290,1
55,35,20041,2007,55_35_20041,1
55,35,20047,2007,55_35_20047,1
55,35,20253,2007,55_35_20253,1
55,53,20117,2007,55_53_20117,1
55,121,20128,2007,55_121_20128,1
55,53,20146,2007,55_53_20146,1
55,121,20270,2007,55_121_20270,1
55,121,20129,2007,55_121_20129,1
55,51,20207,2007,55_51_20207,1
55,3,20231,2007,55_3_20231,1
55,3,20333,2007,55_3_20333,1
55,51,20209,2007,55_51_20209,1
55,3,20278,2007,55_3_20278,1
55,3,20002,2007,55_3_20002,1
55,3,20305,2007,55_3_20305,1
55,3,20334,2007,55_3_20334,1
55,3,20294,2007,55_3_20294,1
55,113,20403,2007,55_113_20403,1
55,99,20042,2007,55_99_20042,1
55,113,20216,2007,55_113_20216,1
55,113,20140,2007,55_113_20140,1
55,113,20192,2007,55_113_20192,1
55,107,20190,2007,55_107_20190,1
55,113,20145,2007,55_113_20145,1
55,107,20136,2007,55_107_20136,1
55,107,20003,2007,55_107_20003,1
55,107,20083,2007,55_107_20083,1
55,107,20276,2007,55_107_20276,1
55,107,20012,2007,55_107_20012,1
55,17,20308,2007,55_17_20308,1
55,17,20061,2007,55_17_20061,1
55,17,20328,2007,55_17_20328,1
55,115,20155,2007,55_115_20155,1
55,9,20037,2007,55_9_20037,1
55,87,20068,2007,55_87_20068,1
55,87,20025,2007,55_87_20025,1
55,87,20269,2007,55_87_20269,1
55,87,20275,2007,55_87_20275,1
55,107,20421,2007,55_107_20421,1
55,119,20419,2007,55_119_20419,1
55,119,20422,2007,55_119_20422,1
55,119,20420,2007,55_119_20420,1
55,119,20169,2007,55_119_20169,1
55,19,20556,2007,55_19_20556,1
55,119,20045,2007,55_119_20045,1
55,17,20072,2007,55_17_20072,1
55,19,20544,2007,55_19_20544,1
55,17,20483,2007,55_17_20483,1
55,19,20546,2007,55_19_20546,1
55,35,20134,2007,55_35_20134,1
55,35,20292,2007,55_35_20292,1
55,19,20552,2007,55_19_20552,1
55,53,20070,2007,55_53_20070,1
55,35,20293,2007,55_35_20293,1
55,53,20456,2007,55_53_20456,1
55,53,20463,2007,55_53_20463,1
55,121,20321,2007,55_121_20321,1
55,53,20361,2007,55_53_20361,1
55,121,20005,2007,55_121_20005,1
55,63,20117,2007,55_63_20117,1
55,63,20228,2007,55_63_20228,1
55,63,20233,2007,55_63_20233,1
55,123,20342,2007,55_123_20342,1
55,3,20581,2007,55_3_20581,1
55,3,20583,2007,55_3_20583,1
55,3,20592,2007,55_3_20592,1
55,3,20593,2007,55_3_20593,1
55,3,20591,2007,55_3_20591,1
55,3,20035,2007,55_3_20035,1
55,3,20585,2007,55_3_20585,1
55,3,20138,2007,55_3_20138,1
55,3,20092,2007,55_3_20092,1
55,3,20235,2007,55_3_20235,1
55,3,20586,2007,55_3_20586,1
55,3,20588,2007,55_3_20588,1
55,3,20596,2007,55_3_20596,1
55,113,20577,2007,55_113_20577,1
55,113,20294,2007,55_113_20294,1
55,113,20586,2007,55_113_20586,1
55,107,20414,2007,55_107_20414,1
55,113,20585,2007,55_113_20585,1
55,107,20415,2007,55_107_20415,1
55,107,20417,2007,55_107_20417,1
55,107,20268,2007,55_107_20268,1
55,107,20419,2007,55_107_20419,1
55,107,20427,2007,55_107_20427,1
55,17,20475,2007,55_17_20475,1
55,17,20473,2007,55_17_20473,1
55,17,20476,2007,55_17_20476,1
55,17,20478,2007,55_17_20478,1
55,17,20487,2007,55_17_20487,1
55,47,20036,2007,55_47_20036,1
55,21,20269,2007,55_21_20269,1
55,21,20218,2007,55_21_20218,1
55,21,20254,2007,55_21_20254,1
55,21,20101,2007,55_21_20101,1
55,21,20196,2007,55_21_20196,1
55,25,20321,2007,55_25_20321,1
55,25,20265,2007,55_25_20265,1
55,25,20548,2007,55_25_20548,1
55,25,20160,2007,55_25_20160,1
55,25,20081,2007,55_25_20081,1
55,25,20064,2007,55_25_20064,1
55,45,20180,2007,55_45_20180,1
55,45,20020,2007,55_45_20020,1
55,25,20058,2007,55_25_20058,1
55,45,20218,2007,55_45_20218,1
55,45,20108,2007,55_45_20108,1
55,45,20221,2007,55_45_20221,1
55,45,20001,2007,55_45_20001,1
55,45,20106,2007,55_45_20106,1
55,45,20190,2007,55_45_20190,1
55,37,20104,2007,55_37_20104,1
55,37,20068,2007,55_37_20068,1
55,41,20134,2007,55_41_20134,1
55,41,29015,2007,55_41_29015,1
55,41,20042,2007,55_41_20042,1
55,37,20018,2007,55_37_20018,1
55,41,29016,2007,55_41_29016,1
55,41,20355,2007,55_41_20355,1
55,41,20356,2007,55_41_20356,1
55,41,20357,2007,55_41_20357,1
55,41,20057,2007,55_41_20057,1
55,41,20287,2007,55_41_20287,1
55,41,20083,2007,55_41_20083,1
55,67,20008,2007,55_67_20008,1
55,41,20056,2007,55_41_20056,1
55,67,20182,2007,55_67_20182,1
55,67,20096,2007,55_67_20096,1
55,67,20111,2007,55_67_20111,1
55,67,20044,2007,55_67_20044,1
55,123,20341,2007,55_123_20341,1
55,123,20349,2007,55_123_20349,1
55,51,20392,2007,55_51_20392,1
55,3,20595,2007,55_3_20595,1
55,99,20289,2007,55_99_20289,1
55,119,20418,2007,55_119_20418,1
55,119,20090,2007,55_119_20090,1
55,63,20045,2007,55_63_20045,1
55,113,20588,2007,55_113_20588,1
55,107,20422,2007,55_107_20422,1
55,113,20327,2007,55_113_20327,1
55,33,20380,2007,55_33_20380,1
55,91,20215,2007,55_91_20215,1
55,31,20648,2007,55_31_20648,1
55,5,20036,2007,55_5_20036,1
55,33,20381,2007,55_33_20381,1
55,49,20324,2007,55_49_20324,1
55,103,20011,2007,55_103_20011,1
55,49,20327,2007,55_49_20327,1
55,49,20325,2007,55_49_20325,1
55,31,20657,2007,55_31_20657,1
55,95,20266,2007,55_95_20266,1
55,13,20429,2007,55_13_20429,1
55,13,20427,2007,55_13_20427,1
55,71,20369,2007,55_71_20369,1
55,117,20322,2007,55_117_20322,1
55,117,20323,2007,55_117_20323,1
55,133,20005,2007,55_133_20005,1
55,127,20255,2007,55_127_20255,1
55,27,20390,2007,55_27_20390,1
55,55,20247,2007,55_55_20247,1
55,55,20243,2007,55_55_20243,1
55,83,20313,2007,55_83_20313,1
55,25,20543,2007,55_25_20543,1
55,25,20536,2007,55_25_20536,1
55,37,20230,2007,55_37_20230,1
55,78,20224,2007,55_78_20224,1
55,135,20351,2007,55_135_20351,1
55,137,20291,2007,55_137_20291,1
55,21,20347,2007,55_21_20347,1
55,41,20358,2007,55_41_20358,1
55,67,20393,2007,55_67_20393,1
55,97,20381,2007,55_97_20381,1
55,111,20391,2007,55_111_20391,1
55,49,20329,2007,55_49_20329,1
55,85,20384,2007,55_85_20384,1
55,57,20019,2007,55_57_20019,1
55,111,20381,2007,55_111_20381,1
55,103,20255,2007,55_103_20255,1
55,69,20414,2007,55_69_20414,1
55,141,20364,2007,55_141_20364,1
55,81,20426,2007,55_81_20426,1
55,99,20533,2007,55_99_20533,1
55,19,20450,2007,55_19_20450,1
55,81,20102,2007,55_81_20102,1
55,123,20151,2007,55_123_20151,1
55,23,20256,2007,55_23_20256,1
55,99,20541,2007,55_99_20541,1
55,19,20173,2007,55_19_20173,1
55,19,20559,2007,55_19_20559,1
55,53,20469,2007,55_53_20469,1
55,53,20466,2007,55_53_20466,1
55,63,20229,2007,55_63_20229,1
55,51,20384,2007,55_51_20384,1
55,53,20462,2007,55_53_20462,1
55,113,20301,2007,55_113_20301,1
55,107,20261,2007,55_107_20261,1
55,121,20315,2007,55_121_20315,1
55,3,20018,2007,55_3_20018,1
55,7,20393,2007,55_7_20393,1
55,113,20392,2007,55_113_20392,1
55,113,20583,2007,55_113_20583,1
55,35,20030,2007,55_35_20030,1
55,103,20253,2007,55_103_20253,1
55,11,20122,2007,55_11_20122,1
55,113,20017,2007,55_113_20017,1
55,17,20486,2007,55_17_20486,1
55,33,20375,2007,55_33_20375,1
55,33,20379,2007,55_33_20379,1
55,11,20307,2007,55_11_20307,1
55,129,20006,2007,55_129_20006,1
55,5,20063,2007,55_5_20063,1
55,137,20017,2007,55_137_20017,1
55,137,20105,2007,55_137_20105,1
55,137,20118,2007,55_137_20118,1
55,137,20080,2007,55_137_20080,1
55,137,20004,2007,55_137_20004,1
55,137,20258,2007,55_137_20258,1
55,77,20149,2007,55_77_20149,1
55,77,20014,2007,55_77_20014,1
55,77,20013,2007,55_77_20013,1
55,77,20111,2007,55_77_20111,1
55,77,20007,2007,55_77_20007,1
55,77,20097,2007,55_77_20097,1
55,21,20264,2007,55_21_20264,1
55,21,20299,2007,55_21_20299,1
55,111,20166,2007,55_111_20166,1
55,111,20275,2007,55_111_20275,1
55,21,20063,2007,55_21_20063,1
55,111,20308,2007,55_111_20308,1
55,25,20466,2007,55_25_20466,1
55,111,20016,2007,55_111_20016,1
55,25,20368,2007,55_25_20368,1
55,25,20048,2007,55_25_20048,1
55,25,20467,2007,55_25_20467,1
55,25,20158,2007,55_25_20158,1
55,25,20217,2007,55_25_20217,1
55,25,20128,2007,55_25_20128,1
55,49,20260,2007,55_49_20260,1
55,25,20159,2007,55_25_20159,1
55,45,20146,2007,55_45_20146,1
55,49,20029,2007,55_49_20029,1
55,45,20111,2007,55_45_20111,1
55,45,20172,2007,55_45_20172,1
55,49,20050,2007,55_49_20050,1
55,65,20109,2007,55_65_20109,1
55,45,20226,2007,55_45_20226,1
55,65,20086,2007,55_65_20086,1
55,65,20160,2007,55_65_20160,1
55,125,20215,2007,55_125_20215,1
55,41,20209,2007,55_41_20209,1
55,41,20289,2007,55_41_20289,1
55,41,20253,2007,55_41_20253,1
55,41,20389,2007,55_41_20389,1
55,85,20473,2007,55_85_20473,1
55,67,20299,2007,55_67_20299,1
55,67,20248,2007,55_67_20248,1
55,67,20275,2007,55_67_20275,1
55,67,20199,2007,55_67_20199,1
55,73,20148,2007,55_73_20148,1
55,73,20625,2007,55_73_20625,1
55,73,20191,2007,55_73_20191,1
55,73,20497,2007,55_73_20497,1
55,97,20202,2007,55_97_20202,1
55,97,20099,2007,55_97_20099,1
55,97,20187,2007,55_97_20187,1
55,1,20168,2007,55_1_20168,1
55,1,10352,2007,55_1_10352,0
55,1,20101,2007,55_1_20101,1
55,1,20050,2007,55_1_20050,1
55,1,20033,2007,55_1_20033,1
55,57,20259,2007,55_57_20259,1
55,7,20054,2007,55_7_20054,1
55,5,20299,2007,55_5_20299,1
55,11,20074,2007,55_11_20074,1
55,129,20306,2007,55_129_20306,1
55,5,20118,2007,55_5_20118,1
55,93,20012,2007,55_93_20012,1
55,91,20040,2007,55_91_20040,1
55,13,20093,2007,55_13_20093,1
55,95,20103,2007,55_95_20103,1
55,95,20149,2007,55_95_20149,1
55,31,20099,2007,55_31_20099,1
55,71,20300,2007,55_71_20300,1
55,65,20278,2007,55_65_20278,1
55,45,20022,2007,55_45_20022,1
55,41,20007,2007,55_41_20007,1
55,41,29079,2007,55_41_29079,1
55,41,29012,2007,55_41_29012,1
55,41,20342,2007,55_41_20342,1
55,41,20359,2007,55_41_20359,1
55,41,20252,2007,55_41_20252,1
55,41,20344,2007,55_41_20344,1
55,41,20210,2007,55_41_20210,1
55,41,20351,2007,55_41_20351,1
55,85,20562,2007,55_85_20562,1
55,85,20439,2007,55_85_20439,1
55,67,20399,2007,55_67_20399,1
55,67,20246,2007,55_67_20246,1
55,67,20397,2007,55_67_20397,1
55,67,20403,2007,55_67_20403,1
55,115,20391,2007,55_115_20391,1
55,67,20401,2007,55_67_20401,1
55,73,20171,2007,55_73_20171,1
55,73,20735,2007,55_73_20735,1
55,115,20392,2007,55_115_20392,1
55,73,20585,2007,55_73_20585,1
55,97,20318,2007,55_97_20318,1
55,97,20144,2007,55_97_20144,1
55,73,20166,2007,55_73_20166,1
55,97,20205,2007,55_97_20205,1
55,97,20377,2007,55_97_20377,1
55,97,20383,2007,55_97_20383,1
55,97,20385,2007,55_97_20385,1
55,97,20380,2007,55_97_20380,1
55,97,20382,2007,55_97_20382,1
55,97,20275,2007,55_97_20275,1
55,137,20293,2007,55_137_20293,1
55,137,20294,2007,55_137_20294,1
55,1,20297,2007,55_1_20297,1
55,1,20291,2007,55_1_20291,1
55,1,20294,2007,55_1_20294,1
55,1,20300,2007,55_1_20300,1
55,1,20301,2007,55_1_20301,1
55,21,20338,2007,55_21_20338,1
55,1,20296,2007,55_1_20296,1
55,57,20381,2007,55_57_20381,1
55,111,20384,2007,55_111_20384,1
55,111,20387,2007,55_111_20387,1
55,111,20383,2007,55_111_20383,1
55,49,20323,2007,55_49_20323,1
55,111,20218,2007,55_111_20218,1
55,133,20034,2007,55_133_20034,1
55,127,20027,2007,55_127_20027,1
55,9,20021,2007,55_9_20021,1
55,131,20020,2007,55_131_20020,1
55,131,20089,2007,55_131_20089,1
55,127,20156,2007,55_127_20156,1
55,75,20264,2007,55_75_20264,1
55,83,20159,2007,55_83_20159,1
55,115,20280,2007,55_115_20280,1
55,139,20205,2007,55_139_20205,1
55,27,20240,2007,55_27_20240,1
55,75,20185,2007,55_75_20185,1
55,115,20404,2007,55_115_20404,1
55,137,20226,2007,55_137_20226,1
55,39,20067,2007,55_39_20067,1
55,25,20020,2007,55_25_20020,1
55,78,20118,2007,55_78_20118,1
55,135,20166,2007,55_135_20166,1
55,47,20043,2007,55_47_20043,1
55,21,20047,2007,55_21_20047,1
55,21,20138,2007,55_21_20138,1
55,45,20062,2007,55_45_20062,1
55,115,20277,2007,55_115_20277,1
55,77,20022,2007,55_77_20022,1
55,77,20127,2007,55_77_20127,1
55,21,20071,2007,55_21_20071,1
55,65,20233,2007,55_65_20233,1
55,85,20471,2007,55_85_20471,1
55,137,20114,2007,55_137_20114,1
55,69,20277,2007,55_69_20277,1
55,141,20321,2007,55_141_20321,1
55,97,20168,2007,55_97_20168,1
55,1,20127,2007,55_1_20127,1
55,49,20191,2007,55_49_20191,1
55,73,20739,2007,55_73_20739,1
55,141,20196,2007,55_141_20196,1
55,81,20187,2007,55_81_20187,1
55,43,20185,2007,55_43_20185,1
55,69,20135,2007,55_69_20135,1
55,119,20262,2007,55_119_20262,1
55,53,20048,2007,55_53_20048,1
55,123,20236,2007,55_123_20236,1
55,23,20216,2007,55_23_20216,1
55,3,20131,2007,55_3_20131,1
55,119,20065,2007,55_119_20065,1
55,19,20436,2007,55_19_20436,1
55,53,20324,2007,55_53_20324,1
55,53,20011,2007,55_53_20011,1
55,3,20225,2007,55_3_20225,1
55,17,20233,2007,55_17_20233,1
55,5,20087,2007,55_5_20087,1
55,11,20152,2007,55_11_20152,1
55,11,20008,2007,55_11_20008,1
55,7,20266,2007,55_7_20266,1
55,113,20112,2007,55_113_20112,1
55,33,20250,2007,55_33_20250,1
55,7,20294,2007,55_7_20294,1
55,129,20186,2007,55_129_20186,1
55,49,20326,2007,55_49_20326,1
55,111,20171,2007,55_111_20171,1
55,111,20392,2007,55_111_20392,1
55,49,20331,2007,55_49_20331,1
55,49,20334,2007,55_49_20334,1
55,49,20330,2007,55_49_20330,1
55,49,20128,2007,55_49_20128,1
55,49,20039,2007,55_49_20039,1
55,65,20283,2007,55_65_20283,1
55,65,20285,2007,55_65_20285,1
55,65,20279,2007,55_65_20279,1
55,65,20281,2007,55_65_20281,1
55,125,20451,2007,55_125_20451,1
55,125,20442,2007,55_125_20442,1
55,71,20371,2007,55_71_20371,1
55,71,20370,2007,55_71_20370,1
55,133,20248,2007,55_133_20248,1
55,9,20215,2007,55_9_20215,1
55,15,20236,2007,55_15_20236,1
55,75,20659,2007,55_75_20659,1
55,83,20434,2007,55_83_20434,1
55,9,20259,2007,55_9_20259,1
55,87,20270,2007,55_87_20270,1
55,27,20395,2007,55_27_20395,1
55,105,20314,2007,55_105_20314,1
55,75,20056,2007,55_75_20056,1
55,67,20094,2007,55_67_20094,1
55,78,20222,2007,55_78_20222,1
55,135,20342,2007,55_135_20342,1
55,47,20225,2007,55_47_20225,1
55,21,20260,2007,55_21_20260,1
55,25,20544,2007,55_25_20544,1
55,45,20129,2007,55_45_20129,1
55,67,20327,2007,55_67_20327,1
55,67,20074,2007,55_67_20074,1
55,115,20399,2007,55_115_20399,1
55,77,20141,2007,55_77_20141,1
55,77,20222,2007,55_77_20222,1
55,25,20539,2007,55_25_20539,1
55,67,20239,2007,55_67_20239,1
55,1,20293,2007,55_1_20293,1
55,111,20385,2007,55_111_20385,1
55,85,20563,2007,55_85_20563,1
55,73,20515,2007,55_73_20515,1
55,57,20375,2007,55_57_20375,1
55,57,20378,2007,55_57_20378,1
55,125,20082,2007,55_125_20082,1
55,125,20453,2007,55_125_20453,1
55,125,20452,2007,55_125_20452,1
55,85,20559,2007,55_85_20559,1
55,85,20560,2007,55_85_20560,1
55,69,20417,2007,55_69_20417,1
55,119,20020,2007,55_119_20020,1
55,19,20548,2007,55_19_20548,1
55,81,20365,2007,55_81_20365,1
55,23,20259,2007,55_23_20259,1
55,125,20032,2007,55_125_20032,1
55,51,20382,2007,55_51_20382,1
55,119,20428,2007,55_119_20428,1
55,5,20291,2007,55_5_20291,1
55,33,20143,2007,55_33_20143,1
55,93,20168,2007,55_93_20168,1
55,125,20446,2007,55_125_20446,1
55,125,20444,2007,55_125_20444,1
55,125,20448,2007,55_125_20448,1
55,125,20001,2007,55_125_20001,1
55,125,20098,2007,55_125_20098,1
55,85,20551,2007,55_85_20551,1
55,85,20095,2007,55_85_20095,1
55,85,20565,2007,55_85_20565,1
55,85,20556,2007,55_85_20556,1
55,85,20558,2007,55_85_20558,1
55,85,20378,2007,55_85_20378,1
55,85,20561,2007,55_85_20561,1
55,69,20416,2007,55_69_20416,1
55,67,20165,2007,55_67_20165,1
55,67,20034,2007,55_67_20034,1
55,69,20418,2007,55_69_20418,1
55,69,20315,2007,55_69_20315,1
55,69,20421,2007,55_69_20421,1
55,69,20242,2007,55_69_20242,1
55,73,20718,2007,55_73_20718,1
55,73,20721,2007,55_73_20721,1
55,73,20441,2007,55_73_20441,1
55,73,20736,2007,55_73_20736,1
55,73,20733,2007,55_73_20733,1
55,73,20724,2007,55_73_20724,1
55,73,20738,2007,55_73_20738,1
55,73,20306,2007,55_73_20306,1
55,73,20147,2007,55_73_20147,1
55,141,20373,2007,55_141_20373,1
55,97,20378,2007,55_97_20378,1
55,141,20363,2007,55_141_20363,1
55,141,20365,2007,55_141_20365,1
55,141,20367,2007,55_141_20367,1
55,141,20266,2007,55_141_20266,1
55,141,20111,2007,55_141_20111,1
55,141,20375,2007,55_141_20375,1
55,141,20371,2007,55_141_20371,1
55,1,20163,2007,55_1_20163,1
55,1,20292,2007,55_1_20292,1
55,57,20376,2007,55_57_20376,1
55,1,20299,2007,55_1_20299,1
55,57,20377,2007,55_57_20377,1
55,57,20382,2007,55_57_20382,1
55,57,20379,2007,55_57_20379,1
55,57,20380,2007,55_57_20380,1
55,57,20287,2007,55_57_20287,1
55,57,20216,2007,55_57_20216,1
55,57,20383,2007,55_57_20383,1
55,57,20200,2007,55_57_20200,1
55,111,20380,2007,55_111_20380,1
55,111,20379,2007,55_111_20379,1
55,111,20155,2007,55_111_20155,1
55,111,20390,2007,55_111_20390,1
55,111,20388,2007,55_111_20388,1
55,103,20252,2007,55_103_20252,1
55,103,20108,2007,55_103_20108,1
55,109,20331,2008,55_109_20331,1
55,109,20083,2008,55_109_20083,1
55,109,20327,2008,55_109_20327,1
55,109,20325,2008,55_109_20325,1
55,109,20247,2008,55_109_20247,1
55,93,20263,2008,55_93_20263,1
55,93,20055,2008,55_93_20055,1
55,93,20015,2008,55_93_20015,1
55,93,20091,2008,55_93_20091,1
55,93,20268,2008,55_93_20268,1
55,31,20659,2008,55_31_20659,1
55,31,20039,2008,55_31_20039,1
55,31,20408,2008,55_31_20408,1
55,31,20662,2008,55_31_20662,1
55,31,20242,2008,55_31_20242,1
55,31,20669,2008,55_31_20669,1
55,13,20282,2008,55_13_20282,1
55,13,20030,2008,55_13_20030,1
55,13,20131,2008,55_13_20131,1
55,13,20440,2008,55_13_20440,1
55,13,20158,2008,55_13_20158,1
55,13,20439,2008,55_13_20439,1
55,95,20453,2008,55_95_20453,1
55,95,20457,2008,55_95_20457,1
55,95,20240,2008,55_95_20240,1
55,95,20454,2008,55_95_20454,1
55,95,20456,2008,55_95_20456,1
55,95,20458,2008,55_95_20458,1
55,95,20466,2008,55_95_20466,1
55,95,20463,2008,55_95_20463,1
55,95,20467,2008,55_95_20467,1
55,109,20242,2008,55_109_20242,1
55,109,20330,2008,55_109_20330,1
55,93,20264,2008,55_93_20264,1
55,13,20441,2008,55_13_20441,1
55,13,20299,2008,55_13_20299,1
55,13,20273,2008,55_13_20273,1
55,83,20108,2008,55_83_20108,1
55,83,20372,2008,55_83_20372,1
55,83,20324,2008,55_83_20324,1
55,83,20373,2008,55_83_20373,1
55,78,20101,2008,55_78_20101,1
55,78,20123,2008,55_78_20123,1
55,78,20139,2008,55_78_20139,1
55,115,20437,2008,55_115_20437,1
55,115,20342,2008,55_115_20342,1
55,115,20343,2008,55_115_20343,1
55,135,20269,2008,55_135_20269,1
55,87,20229,2008,55_87_20229,1
55,135,20095,2008,55_135_20095,1
55,135,20066,2008,55_135_20066,1
55,135,20300,2008,55_135_20300,1
55,135,20184,2008,55_135_20184,1
55,135,20058,2008,55_135_20058,1
55,139,20097,2008,55_139_20097,1
55,135,20076,2008,55_135_20076,1
55,137,20252,2008,55_137_20252,1
55,135,20176,2008,55_135_20176,1
55,137,20042,2008,55_137_20042,1
55,137,20005,2008,55_137_20005,1
55,47,20047,2008,55_47_20047,1
55,47,20031,2008,55_47_20031,1
55,47,20204,2008,55_47_20204,1
55,47,20205,2008,55_47_20205,1
55,21,20209,2008,55_21_20209,1
55,21,20059,2008,55_21_20059,1
55,21,20084,2008,55_21_20084,1
55,21,20136,2008,55_21_20136,1
55,21,20093,2008,55_21_20093,1
55,21,20100,2008,55_21_20100,1
55,21,20243,2008,55_21_20243,1
55,21,20102,2008,55_21_20102,1
55,21,20292,2008,55_21_20292,1
55,25,20333,2008,55_25_20333,1
55,25,20462,2008,55_25_20462,1
55,25,20246,2008,55_25_20246,1
55,25,20281,2008,55_25_20281,1
55,25,20464,2008,55_25_20464,1
55,25,20383,2008,55_25_20383,1
55,25,20079,2008,55_25_20079,1
55,25,20284,2008,55_25_20284,1
55,45,20038,2008,55_45_20038,1
55,25,20300,2008,55_25_20300,1
55,25,20465,2008,55_25_20465,1
55,45,20173,2008,55_45_20173,1
55,45,20164,2008,55_45_20164,1
55,45,20097,2008,55_45_20097,1
55,37,20027,2008,55_37_20027,1
55,37,20017,2008,55_37_20017,1
55,37,20157,2008,55_37_20157,1
55,41,20093,2008,55_41_20093,1
55,41,20217,2008,55_41_20217,1
55,41,20100,2008,55_41_20100,1
55,41,20088,2008,55_41_20088,1
55,41,20285,2008,55_41_20285,1
55,41,20118,2008,55_41_20118,1
55,41,20141,2008,55_41_20141,1
55,33,20192,2008,55_33_20192,1
55,5,20222,2008,55_5_20222,1
55,5,20352,2008,55_5_20352,1
55,33,20157,2008,55_33_20157,1
55,33,20232,2008,55_33_20232,1
55,33,20037,2008,55_33_20037,1
55,109,20063,2008,55_109_20063,1
55,109,20189,2008,55_109_20189,1
55,33,20123,2008,55_33_20123,1
55,93,20048,2008,55_93_20048,1
55,93,20163,2008,55_93_20163,1
55,93,20197,2008,55_93_20197,1
55,31,20540,2008,55_31_20540,1
55,31,20090,2008,55_31_20090,1
55,31,20225,2008,55_31_20225,1
55,31,20545,2008,55_31_20545,1
55,31,20163,2008,55_31_20163,1
55,31,20546,2008,55_31_20546,1
55,31,20223,2008,55_31_20223,1
55,31,20371,2008,55_31_20371,1
55,31,20002,2008,55_31_20002,1
55,31,20130,2008,55_31_20130,1
55,31,20122,2008,55_31_20122,1
55,129,20259,2008,55_129_20259,1
55,31,20136,2008,55_31_20136,1
55,129,20351,2008,55_129_20351,1
55,13,20368,2008,55_13_20368,1
55,129,20195,2008,55_129_20195,1
55,129,20009,2008,55_129_20009,1
55,13,20081,2008,55_13_20081,1
55,13,20271,2008,55_13_20271,1
55,13,20246,2008,55_13_20246,1
55,13,20370,2008,55_13_20370,1
55,5,20320,2008,55_5_20320,1
55,95,20383,2008,55_95_20383,1
55,95,20276,2008,55_95_20276,1
55,5,20107,2008,55_5_20107,1
55,95,20387,2008,55_95_20387,1
55,95,20120,2008,55_95_20120,1
55,95,20107,2008,55_95_20107,1
55,95,20342,2008,55_95_20342,1
55,109,20139,2008,55_109_20139,1
55,109,20039,2008,55_109_20039,1
55,31,20155,2008,55_31_20155,1
55,13,20021,2008,55_13_20021,1
55,13,20236,2008,55_13_20236,1
55,13,20351,2008,55_13_20351,1
55,13,20266,2008,55_13_20266,1
55,95,20368,2008,55_95_20368,1
55,95,20280,2008,55_95_20280,1
55,29,20176,2008,55_29_20176,1
55,133,20125,2008,55_133_20125,1
55,101,20039,2008,55_101_20039,1
55,117,20156,2008,55_117_20156,1
55,133,20179,2008,55_133_20179,1
55,127,20146,2008,55_127_20146,1
55,75,20535,2008,55_75_20535,1
55,9,20115,2008,55_9_20115,1
55,15,20107,2008,55_15_20107,1
55,15,20022,2008,55_15_20022,1
55,39,20186,2008,55_39_20186,1
55,133,20019,2008,55_133_20019,1
55,27,20344,2008,55_27_20344,1
55,27,20087,2008,55_27_20087,1
55,75,20153,2008,55_75_20153,1
55,83,20127,2008,55_83_20127,1
55,115,20072,2008,55_115_20072,1
55,135,20118,2008,55_135_20118,1
55,41,20370,2008,55_41_20370,1
55,67,20407,2008,55_67_20407,1
55,67,20415,2008,55_67_20415,1
55,67,20408,2008,55_67_20408,1
55,67,20413,2008,55_67_20413,1
55,78,20230,2008,55_78_20230,1
55,67,20414,2008,55_67_20414,1
55,67,20411,2008,55_67_20411,1
55,115,20405,2008,55_115_20405,1
55,115,20407,2008,55_115_20407,1
55,115,20173,2008,55_115_20173,1
55,115,20406,2008,55_115_20406,1
55,115,20413,2008,55_115_20413,1
55,115,20416,2008,55_115_20416,1
55,135,20353,2008,55_135_20353,1
55,135,20362,2008,55_135_20362,1
55,135,20167,2008,55_135_20167,1
55,73,20062,2008,55_73_20062,1
55,135,20361,2008,55_135_20361,1
55,97,20242,2008,55_97_20242,1
55,97,20393,2008,55_97_20393,1
55,137,20305,2008,55_137_20305,1
55,137,20123,2008,55_137_20123,1
55,137,20298,2008,55_137_20298,1
55,97,20395,2008,55_97_20395,1
55,137,20299,2008,55_137_20299,1
55,137,20303,2008,55_137_20303,1
55,77,20232,2008,55_77_20232,1
55,95,20389,2008,55_95_20389,1
55,95,20213,2008,55_95_20213,1
55,95,20287,2008,55_95_20287,1
55,109,20181,2008,55_109_20181,1
55,109,20042,2008,55_109_20042,1
55,109,20274,2008,55_109_20274,1
55,109,20091,2008,55_109_20091,1
55,109,20066,2008,55_109_20066,1
55,109,20120,2008,55_109_20120,1
55,93,20189,2008,55_93_20189,1
55,93,20011,2008,55_93_20011,1
55,31,20299,2008,55_31_20299,1
55,31,20558,2008,55_31_20558,1
55,31,20342,2008,55_31_20342,1
55,13,20261,2008,55_13_20261,1
55,13,20120,2008,55_13_20120,1
55,13,20117,2008,55_13_20117,1
55,95,20284,2008,55_95_20284,1
55,95,20028,2008,55_95_20028,1
55,95,20393,2008,55_95_20393,1
55,25,20551,2008,55_25_20551,1
55,25,20550,2008,55_25_20550,1
55,25,20553,2008,55_25_20553,1
55,25,20554,2008,55_25_20554,1
55,25,20562,2008,55_25_20562,1
55,25,20375,2008,55_25_20375,1
55,25,20586,2008,55_25_20586,1
55,25,20589,2008,55_25_20589,1
