"","STATECD","COUNTYCD","PLOT","INVYR","CONDITION","KEY","TIME_PER","subplot_list"
"2861",55,31,20674,2003,"F","55_31_20674",0,"4321"
"2862",55,31,20675,2003,"F","55_31_20675",0,"3241"
"2863",55,31,20676,2003,"F","55_31_20676",0,"2314"
"2864",55,31,20677,2003,"F","55_31_20677",0,"2143"
"2865",55,31,20678,2003,"F","55_31_20678",0,"2413"
"2866",55,31,20679,2003,"F","55_31_20679",0,"3421"
"2867",55,31,20680,2003,"F","55_31_20680",0,"1342"
"2868",55,31,20681,2003,"F","55_31_20681",0,"4321"
"2869",55,31,20682,2003,"F","55_31_20682",0,"3142"
"2870",55,31,20683,2003,"F","55_31_20683",0,"3142"
"2871",55,31,20684,2003,"M","55_31_20684",0,"4231"
"2872",55,31,20685,2003,"F","55_31_20685",0,"4231"
"2873",55,31,20686,2003,"M","55_31_20686",0,"3142"
"2874",55,31,20687,2003,"F","55_31_20687",0,"4123"
"2875",55,31,20688,2003,"F","55_31_20688",0,"1423"
"2876",55,31,20689,2003,"F","55_31_20689",0,"2431"
"2877",55,31,20690,2003,"F","55_31_20690",0,"3241"
"2878",55,31,20691,2003,"F","55_31_20691",0,"3412"
"2879",55,31,20692,2003,"M","55_31_20692",0,"4312"
"2880",55,31,20696,2003,"M","55_31_20696",0,"3214"
"2881",55,31,20697,2004,"F","55_31_20697",0,"4321"
"2882",55,31,20699,2004,"F","55_31_20699",0,"1342"
"2883",55,31,20700,2004,"F","55_31_20700",0,"2134"
"2884",55,31,20701,2004,"F","55_31_20701",0,"3124"
"2885",55,31,20702,2004,"F","55_31_20702",0,"3421"
"2886",55,31,20703,2004,"M","55_31_20703",0,"3142"
"2887",55,31,20704,2004,"F","55_31_20704",0,"1234"
"2888",55,31,20706,2004,"F","55_31_20706",0,"3241"
"2889",55,31,20707,2004,"F","55_31_20707",0,"4231"
"2890",55,31,20708,2004,"F","55_31_20708",0,"2413"
"2891",55,31,20710,2004,"M","55_31_20710",0,"2134"
"2892",55,31,20711,2004,"F","55_31_20711",0,"1234"
"2893",55,31,20714,2004,"F","55_31_20714",0,"1432"
"2894",55,31,20715,2004,"F","55_31_20715",0,"3241"
"2895",55,31,21786,2018,"F","55_31_21786",0,"2134"
"2896",55,31,29083,2016,"F","55_31_29083",0,"1324"
"2897",55,33,20001,2003,"M","55_33_20001",0,"2314"
"2898",55,33,20004,2003,"F","55_33_20004",0,"3421"
"2899",55,33,20035,2000,"F","55_33_20035",0,"1432"
"2900",55,33,20041,2004,"F","55_33_20041",0,"1324"
"2901",55,33,20044,2004,"M","55_33_20044",0,"4321"
"2902",55,33,20060,2004,"F","55_33_20060",0,"1243"
"2903",55,33,20065,2004,"F","55_33_20065",0,"3124"
"2904",55,33,20087,2004,"F","55_33_20087",0,"4132"
"2905",55,33,20093,2003,"F","55_33_20093",0,"1324"
"2906",55,33,20095,2003,"M","55_33_20095",0,"3142"
"2907",55,33,20116,2002,"F","55_33_20116",0,"4312"
"2908",55,33,20117,2000,"M","55_33_20117",0,"1243"
"2909",55,33,20121,2001,"M","55_33_20121",0,"2134"
"2910",55,33,20125,2003,"F","55_33_20125",0,"4231"
"2911",55,33,20131,2003,"F","55_33_20131",0,"3241"
"2912",55,33,20137,2004,"M","55_33_20137",0,"2431"
"2913",55,33,20141,2003,"M","55_33_20141",0,"1234"
"2914",55,33,20143,2002,"M","55_33_20143",0,"1234"
"2915",55,33,20144,2002,"F","55_33_20144",0,"4312"
"2916",55,33,20154,2001,"M","55_33_20154",0,"1243"
"2917",55,33,20156,2002,"F","55_33_20156",0,"3241"
"2918",55,33,20158,2004,"M","55_33_20158",0,"1432"
"2919",55,33,20164,2001,"M","55_33_20164",0,"2413"
"2920",55,33,20186,2001,"F","55_33_20186",0,"3124"
"2921",55,33,20187,2000,"F","55_33_20187",0,"4321"
"2922",55,33,20195,2004,"F","55_33_20195",0,"1342"
"2923",55,33,20198,2000,"F","55_33_20198",0,"3124"
"2924",55,33,20201,2001,"F","55_33_20201",0,"2134"
"2925",55,33,20213,2003,"M","55_33_20213",0,"1324"
"2926",55,33,20218,2002,"F","55_33_20218",0,"4231"
"2927",55,33,20220,2000,"M","55_33_20220",0,"3241"
"2928",55,33,20231,2004,"F","55_33_20231",0,"4132"
"2929",55,33,20244,2001,"F","55_33_20244",0,"4312"
"2930",55,33,20246,2000,"F","55_33_20246",0,"1423"
"2931",55,33,20258,2003,"F","55_33_20258",0,"1324"
"2932",55,33,20281,2002,"M","55_33_20281",0,"3412"
"2933",55,33,20299,2004,"F","55_33_20299",0,"1234"
"2934",55,33,20315,2003,"M","55_33_20315",0,"1423"
"2935",55,33,20319,2002,"F","55_33_20319",0,"1324"
"2936",55,33,20322,2004,"F","55_33_20322",0,"1342"
"2937",55,33,20325,2000,"M","55_33_20325",0,"3241"
"2938",55,33,20330,2000,"M","55_33_20330",0,"4321"
"2939",55,33,20331,2000,"F","55_33_20331",0,"3214"
"2940",55,33,20337,2000,"F","55_33_20337",0,"2143"
"2941",55,33,20339,2000,"F","55_33_20339",0,"1423"
"2942",55,33,20341,2000,"F","55_33_20341",0,"3124"
"2943",55,33,20342,2000,"F","55_33_20342",0,"3412"
"2944",55,33,20343,2000,"F","55_33_20343",0,"3412"
"2945",55,33,20345,2001,"M","55_33_20345",0,"1432"
"2946",55,33,20347,2001,"M","55_33_20347",0,"2431"
"2947",55,33,20352,2001,"F","55_33_20352",0,"2431"
"2948",55,33,20369,2002,"F","55_33_20369",0,"3142"
"2949",55,33,20370,2002,"F","55_33_20370",0,"1234"
"2950",55,33,20372,2002,"M","55_33_20372",0,"2413"
"2951",55,33,20374,2002,"M","55_33_20374",0,"3124"
"2952",55,33,20378,2002,"M","55_33_20378",0,"4321"
"2953",55,33,20379,2002,"M","55_33_20379",0,"1432"
"2954",55,33,20380,2002,"F","55_33_20380",0,"4321"
"2955",55,33,20381,2002,"F","55_33_20381",0,"1432"
"2956",55,33,20382,2003,"F","55_33_20382",0,"4231"
"2957",55,33,20389,2003,"M","55_33_20389",0,"4132"
"2958",55,33,20391,2003,"F","55_33_20391",0,"4321"
"2959",55,33,20395,2003,"F","55_33_20395",0,"2413"
"2960",55,33,20396,2003,"M","55_33_20396",0,"4321"
"2961",55,33,20397,2003,"M","55_33_20397",0,"3142"
"2962",55,33,20403,2003,"M","55_33_20403",0,"1243"
"2963",55,33,20404,2003,"M","55_33_20404",0,"3142"
"2964",55,33,20405,2003,"F","55_33_20405",0,"2413"
"2965",55,33,20407,2004,"M","55_33_20407",0,"2143"
"2966",55,33,20410,2004,"F","55_33_20410",0,"3412"
"2967",55,33,20411,2004,"F","55_33_20411",0,"3124"
"2968",55,33,20413,2004,"M","55_33_20413",0,"3142"
"2969",55,33,20414,2004,"F","55_33_20414",0,"2431"
"2970",55,33,20417,2004,"F","55_33_20417",0,"1234"
"2971",55,35,20001,2003,"F","55_35_20001",0,"1432"
"2972",55,35,20002,2001,"F","55_35_20002",0,"2431"
"2973",55,35,20005,2000,"M","55_35_20005",0,"1342"
"2974",55,35,20007,2004,"M","55_35_20007",0,"4321"
"2975",55,35,20021,2004,"F","55_35_20021",0,"4231"
"2976",55,35,20022,2000,"M","55_35_20022",0,"4213"
"2977",55,35,20039,2004,"M","55_35_20039",0,"3142"
"2978",55,35,20041,2002,"F","55_35_20041",0,"3124"
"2979",55,35,20047,2002,"F","55_35_20047",0,"4231"
"2980",55,35,20060,2003,"M","55_35_20060",0,"3421"
"2981",55,35,20068,2001,"M","55_35_20068",0,"1342"
"2982",55,35,20072,2004,"F","55_35_20072",0,"1423"
"2983",55,35,20084,2000,"F","55_35_20084",0,"1432"
"2984",55,35,20089,2001,"M","55_35_20089",0,"4231"
"2985",55,35,20107,2003,"F","55_35_20107",0,"1234"
"2986",55,35,20111,2003,"F","55_35_20111",0,"2431"
"2987",55,35,20117,2003,"F","55_35_20117",0,"3124"
"2988",55,35,20120,2000,"M","55_35_20120",0,"4132"
"2989",55,35,20130,2000,"F","55_35_20130",0,"1234"
"2990",55,35,20132,2001,"M","55_35_20132",0,"4312"
"2991",55,35,20134,2002,"M","55_35_20134",0,"4123"
"2992",55,35,20139,2002,"M","55_35_20139",0,"4132"
"2993",55,35,20143,2000,"F","55_35_20143",0,"3241"
"2994",55,35,20150,2003,"M","55_35_20150",0,"1342"
"2995",55,35,20152,2003,"F","55_35_20152",0,"3241"
"2996",55,35,20154,2001,"M","55_35_20154",0,"3412"
"2997",55,35,20160,2004,"M","55_35_20160",0,"4231"
"2998",55,35,20173,2003,"F","55_35_20173",0,"1234"
"2999",55,35,20176,2000,"M","55_35_20176",0,"2341"
"3000",55,35,20179,2001,"M","55_35_20179",0,"4321"
"3001",55,35,20180,2001,"M","55_35_20180",0,"4321"
"3002",55,35,20208,2000,"M","55_35_20208",0,"1324"
"3003",55,35,20242,2001,"M","55_35_20242",0,"1423"
"3004",55,35,20252,2004,"F","55_35_20252",0,"2134"
"3005",55,35,20253,2002,"F","55_35_20253",0,"1324"
"3006",55,35,20257,2000,"M","55_35_20257",0,"2314"
"3007",55,35,20260,2000,"M","55_35_20260",0,"3214"
"3008",55,35,20267,2000,"F","55_35_20267",0,"3421"
"3009",55,35,20270,2001,"M","55_35_20270",0,"2134"
"3010",55,35,20271,2001,"M","55_35_20271",0,"2143"
"3011",55,35,20272,2001,"F","55_35_20272",0,"3412"
"3012",55,35,20273,2001,"F","55_35_20273",0,"1234"
"3013",55,35,20275,2001,"F","55_35_20275",0,"4123"
"3014",55,35,20276,2001,"M","55_35_20276",0,"2431"
"3015",55,35,20285,2002,"F","55_35_20285",0,"2413"
"3016",55,35,20287,2002,"F","55_35_20287",0,"4231"
"3017",55,35,20289,2002,"M","55_35_20289",0,"3241"
"3018",55,35,20292,2002,"F","55_35_20292",0,"4132"
"3019",55,35,20293,2002,"F","55_35_20293",0,"4213"
"3020",55,35,20294,2003,"F","55_35_20294",0,"3124"
"3021",55,35,20295,2003,"F","55_35_20295",0,"2341"
"3022",55,35,20296,2003,"F","55_35_20296",0,"3412"
"3023",55,35,20297,2003,"F","55_35_20297",0,"4213"
"3024",55,35,20299,2003,"F","55_35_20299",0,"1423"
"3025",55,35,20303,2003,"F","55_35_20303",0,"4231"
"3026",55,35,20305,2003,"F","55_35_20305",0,"1234"
"3027",55,35,20307,2003,"M","55_35_20307",0,"1432"
"3028",55,35,20312,2003,"M","55_35_20312",0,"4231"
"3029",55,35,20314,2003,"M","55_35_20314",0,"4321"
"3030",55,35,20315,2003,"M","55_35_20315",0,"1234"
"3031",55,35,20318,2003,"F","55_35_20318",0,"1243"
"3032",55,35,20321,2004,"F","55_35_20321",0,"2431"
"3033",55,35,20322,2004,"M","55_35_20322",0,"4321"
"3034",55,35,20323,2004,"F","55_35_20323",0,"2341"
"3035",55,35,20324,2004,"M","55_35_20324",0,"2143"
"3036",55,35,20325,2004,"F","55_35_20325",0,"2134"
"3037",55,37,20006,2000,"F","55_37_20006",0,"2341"
"3038",55,37,20007,2004,"F","55_37_20007",0,"1324"
"3039",55,37,20008,2000,"F","55_37_20008",0,"1243"
"3040",55,37,20009,2001,"F","55_37_20009",0,"1432"
"3041",55,37,20013,2000,"M","55_37_20013",0,"3421"
"3042",55,37,20015,2002,"F","55_37_20015",0,"4123"
"3043",55,37,20017,2003,"F","55_37_20017",0,"2341"
"3044",55,37,20018,2002,"M","55_37_20018",0,"1423"
"3045",55,37,20019,2003,"F","55_37_20019",0,"1432"
"3046",55,37,20020,2003,"F","55_37_20020",0,"4321"
"3047",55,37,20021,2001,"F","55_37_20021",0,"4123"
"3048",55,37,20022,2001,"F","55_37_20022",0,"1423"
"3049",55,37,20027,2003,"F","55_37_20027",0,"3412"
"3050",55,37,20028,2001,"F","55_37_20028",0,"4231"
"3051",55,37,20029,2004,"F","55_37_20029",0,"3214"
"3052",55,37,20032,2003,"F","55_37_20032",0,"1432"
"3053",55,37,20038,2003,"F","55_37_20038",0,"3142"
"3054",55,37,20039,2001,"F","55_37_20039",0,"2143"
"3055",55,37,20041,2000,"F","55_37_20041",0,"2143"
"3056",55,37,20047,2004,"F","55_37_20047",0,"2341"
"3057",55,37,20048,2003,"F","55_37_20048",0,"4132"
"3058",55,37,20051,2002,"F","55_37_20051",0,"3142"
"3059",55,37,20052,2004,"F","55_37_20052",0,"4312"
"3060",55,37,20060,2004,"F","55_37_20060",0,"1423"
"3061",55,37,20064,2004,"F","55_37_20064",0,"2143"
"3062",55,37,20067,2001,"M","55_37_20067",0,"3214"
"3063",55,37,20068,2002,"F","55_37_20068",0,"2314"
"3064",55,37,20069,2002,"F","55_37_20069",0,"3142"
"3065",55,37,20075,2004,"F","55_37_20075",0,"1234"
"3066",55,37,20080,2003,"M","55_37_20080",0,"2413"
"3067",55,37,20092,2001,"F","55_37_20092",0,"4123"
"3068",55,37,20093,2003,"F","55_37_20093",0,"1243"
"3069",55,37,20094,2000,"F","55_37_20094",0,"4321"
"3070",55,37,20095,2004,"F","55_37_20095",0,"1324"
"3071",55,37,20097,2003,"F","55_37_20097",0,"1423"
"3072",55,37,20099,2000,"F","55_37_20099",0,"1243"
"3073",55,37,20101,2002,"F","55_37_20101",0,"4321"
"3074",55,37,20104,2002,"F","55_37_20104",0,"3124"
"3075",55,37,20107,2001,"F","55_37_20107",0,"2143"
"3076",55,37,20113,2002,"F","55_37_20113",0,"4321"
"3077",55,37,20114,2002,"F","55_37_20114",0,"4132"
"3078",55,37,20116,2000,"F","55_37_20116",0,"1324"
"3079",55,37,20118,2001,"F","55_37_20118",0,"2431"
"3080",55,37,20120,2002,"F","55_37_20120",0,"3124"
"3081",55,37,20121,2002,"F","55_37_20121",0,"3412"
"3082",55,37,20122,2003,"F","55_37_20122",0,"2431"
"3083",55,37,20125,2003,"F","55_37_20125",0,"2341"
"3084",55,37,20126,2004,"F","55_37_20126",0,"2134"
"3085",55,37,20128,2000,"F","55_37_20128",0,"1234"
"3086",55,37,20131,2000,"F","55_37_20131",0,"3142"
"3087",55,37,20132,2003,"F","55_37_20132",0,"2413"
"3088",55,37,20138,2003,"M","55_37_20138",0,"1234"
"3089",55,37,20139,2003,"F","55_37_20139",0,"2413"
"3090",55,37,20143,2004,"M","55_37_20143",0,"4231"
"3091",55,37,20144,2000,"F","55_37_20144",0,"2143"
"3092",55,37,20146,2000,"F","55_37_20146",0,"4213"
"3093",55,37,20150,2003,"F","55_37_20150",0,"4312"
"3094",55,37,20155,2004,"F","55_37_20155",0,"3421"
"3095",55,37,20157,2003,"F","55_37_20157",0,"3214"
"3096",55,37,20159,2002,"F","55_37_20159",0,"2143"
"3097",55,37,20162,2002,"F","55_37_20162",0,"2314"
"3098",55,37,20165,2004,"F","55_37_20165",0,"3421"
"3099",55,37,20167,2004,"F","55_37_20167",0,"2431"
"3100",55,37,20201,2000,"F","55_37_20201",0,"1432"
"3101",55,37,20203,2001,"F","55_37_20203",0,"1423"
"3102",55,37,20205,2000,"F","55_37_20205",0,"3214"
"3103",55,37,20206,2000,"F","55_37_20206",0,"3421"
"3104",55,37,20207,2000,"F","55_37_20207",0,"3421"
"3105",55,37,20208,2000,"F","55_37_20208",0,"2413"
"3106",55,37,20209,2000,"F","55_37_20209",0,"3421"
"3107",55,37,20210,2001,"F","55_37_20210",0,"1243"
"3108",55,37,20212,2001,"F","55_37_20212",0,"4213"
"3109",55,37,20213,2001,"F","55_37_20213",0,"3241"
"3110",55,37,20214,2001,"F","55_37_20214",0,"4321"
"3111",55,37,20215,2001,"F","55_37_20215",0,"1243"
"3112",55,37,20216,2001,"F","55_37_20216",0,"1243"
"3113",55,37,20224,2002,"F","55_37_20224",0,"1234"
"3114",55,37,20225,2002,"F","55_37_20225",0,"4213"
"3115",55,37,20226,2002,"F","55_37_20226",0,"4312"
"3116",55,37,20228,2002,"F","55_37_20228",0,"3421"
"3117",55,37,20229,2002,"M","55_37_20229",0,"2413"
"3118",55,37,20230,2002,"F","55_37_20230",0,"4123"
"3119",55,37,20231,2003,"F","55_37_20231",0,"1243"
"3120",55,37,20232,2003,"F","55_37_20232",0,"2341"
"3121",55,37,20233,2003,"F","55_37_20233",0,"4231"
"3122",55,37,20234,2003,"F","55_37_20234",0,"1423"
"3123",55,37,20235,2003,"F","55_37_20235",0,"3421"
"3124",55,37,20236,2003,"F","55_37_20236",0,"3142"
"3125",55,37,20237,2003,"F","55_37_20237",0,"1243"
"3126",55,37,20238,2003,"F","55_37_20238",0,"1342"
"3127",55,37,20239,2003,"F","55_37_20239",0,"4312"
"3128",55,37,20240,2003,"M","55_37_20240",0,"3124"
"3129",55,37,20241,2003,"F","55_37_20241",0,"1234"
"3130",55,37,20242,2003,"F","55_37_20242",0,"3241"
"3131",55,37,20244,2003,"F","55_37_20244",0,"1423"
"3132",55,37,20245,2004,"M","55_37_20245",0,"4231"
"3133",55,37,20246,2004,"F","55_37_20246",0,"3421"
"3134",55,37,20247,2004,"F","55_37_20247",0,"4123"
"3135",55,37,20248,2004,"F","55_37_20248",0,"3241"
"3136",55,37,20249,2004,"F","55_37_20249",0,"1432"
"3137",55,37,20250,2004,"F","55_37_20250",0,"1234"
"3138",55,37,20251,2004,"F","55_37_20251",0,"1432"
"3139",55,37,20252,2004,"F","55_37_20252",0,"4132"
"3140",55,37,29005,2003,"F","55_37_29005",0,"2314"
"3141",55,37,29010,2001,"F","55_37_29010",0,"4312"
"3142",55,37,29012,2000,"M","55_37_29012",0,"3142"
"3143",55,37,29013,2000,"M","55_37_29013",0,"1234"
"3144",55,37,29018,2001,"F","55_37_29018",0,"4312"
"3145",55,37,29027,2004,"F","55_37_29027",0,"2314"
"3146",55,39,20025,2002,"F","55_39_20025",0,"1432"
"3147",55,39,20079,2003,"F","55_39_20079",0,"3412"
"3148",55,39,20083,2003,"M","55_39_20083",0,"1423"
"3149",55,39,20125,2000,"M","55_39_20125",0,"3421"
"3150",55,39,20156,2004,"F","55_39_20156",0,"2134"
"3151",55,39,20163,2001,"M","55_39_20163",0,"4231"
"3152",55,39,20177,2002,"F","55_39_20177",0,"2431"
"3153",55,39,20199,2004,"M","55_39_20199",0,"1342"
"3154",55,39,20246,2001,"M","55_39_20246",0,"3124"
"3155",55,39,20276,2002,"M","55_39_20276",0,"2314"
"3156",55,39,20282,2000,"F","55_39_20282",0,"3421"
"3157",55,39,20293,2001,"F","55_39_20293",0,"1234"
"3158",55,39,20294,2001,"M","55_39_20294",0,"4123"
"3159",55,39,20347,2003,"M","55_39_20347",0,"4231"
"3160",55,39,20366,2004,"F","55_39_20366",0,"1324"
"3161",55,39,20371,2004,"M","55_39_20371",0,"4213"
"3162",55,41,20007,2002,"F","55_41_20007",0,"3124"
"3163",55,41,20008,2001,"F","55_41_20008",0,"3124"
"3164",55,41,20013,2003,"F","55_41_20013",0,"2341"
"3165",55,41,20015,2003,"F","55_41_20015",0,"1324"
"3166",55,41,20021,2004,"F","55_41_20021",0,"4231"
"3167",55,41,20022,2001,"F","55_41_20022",0,"2341"
"3168",55,41,20023,2004,"M","55_41_20023",0,"1432"
"3169",55,41,20025,2001,"F","55_41_20025",0,"4321"
"3170",55,41,20028,2002,"F","55_41_20028",0,"4312"
"3171",55,41,20036,2001,"M","55_41_20036",0,"4312"
"3172",55,41,20040,2002,"F","55_41_20040",0,"2143"
"3173",55,41,20042,2002,"F","55_41_20042",0,"1234"
"3174",55,41,20043,2004,"F","55_41_20043",0,"4123"
"3175",55,41,20053,2004,"F","55_41_20053",0,"4132"
"3176",55,41,20056,2002,"F","55_41_20056",0,"1324"
"3177",55,41,20057,2002,"F","55_41_20057",0,"2134"
"3178",55,41,20059,2000,"F","55_41_20059",0,"3241"
"3179",55,41,20064,2000,"F","55_41_20064",0,"1234"
"3180",55,41,20066,2000,"F","55_41_20066",0,"1243"
"3181",55,41,20069,2004,"F","55_41_20069",0,"3142"
"3182",55,41,20072,2003,"F","55_41_20072",0,"4312"
"3183",55,41,20073,2002,"F","55_41_20073",0,"4213"
"3184",55,41,20076,2001,"F","55_41_20076",0,"2314"
"3185",55,41,20077,2004,"F","55_41_20077",0,"2431"
"3186",55,41,20081,2000,"F","55_41_20081",0,"1243"
"3187",55,41,20083,2002,"F","55_41_20083",0,"1324"
"3188",55,41,20086,2001,"F","55_41_20086",0,"4231"
"3189",55,41,20088,2003,"F","55_41_20088",0,"1423"
"3190",55,41,20091,2004,"F","55_41_20091",0,"2413"
"3191",55,41,20093,2003,"F","55_41_20093",0,"2314"
"3192",55,41,20095,2002,"M","55_41_20095",0,"2341"
"3193",55,41,20097,2004,"F","55_41_20097",0,"3142"
"3194",55,41,20099,2003,"F","55_41_20099",0,"4213"
"3195",55,41,20106,2000,"F","55_41_20106",0,"4321"
"3196",55,41,20107,2001,"F","55_41_20107",0,"1243"
"3197",55,41,20118,2003,"F","55_41_20118",0,"2431"
"3198",55,41,20120,2003,"F","55_41_20120",0,"3214"
"3199",55,41,20125,2003,"F","55_41_20125",0,"4312"
"3200",55,41,20126,2000,"F","55_41_20126",0,"4123"
"3201",55,41,20130,2004,"F","55_41_20130",0,"2143"
"3202",55,41,20131,2000,"F","55_41_20131",0,"1234"
"3203",55,41,20132,2000,"F","55_41_20132",0,"3214"
"3204",55,41,20133,2004,"F","55_41_20133",0,"2134"
"3205",55,41,20134,2002,"F","55_41_20134",0,"1234"
"3206",55,41,20135,2003,"F","55_41_20135",0,"2413"
"3207",55,41,20136,2003,"F","55_41_20136",0,"2134"
"3208",55,41,20137,2003,"F","55_41_20137",0,"3241"
"3209",55,41,20138,2001,"F","55_41_20138",0,"2134"
"3210",55,41,20141,2003,"F","55_41_20141",0,"3142"
"3211",55,41,20142,2003,"F","55_41_20142",0,"2143"
"3212",55,41,20149,2003,"F","55_41_20149",0,"1234"
"3213",55,41,20152,2001,"F","55_41_20152",0,"1342"
"3214",55,41,20153,2003,"F","55_41_20153",0,"2134"
"3215",55,41,20160,2001,"F","55_41_20160",0,"2341"
"3216",55,41,20162,2001,"F","55_41_20162",0,"3142"
"3217",55,41,20168,2000,"M","55_41_20168",0,"3241"
"3218",55,41,20171,2004,"F","55_41_20171",0,"2431"
"3219",55,41,20175,2004,"F","55_41_20175",0,"1432"
"3220",55,41,20180,2001,"F","55_41_20180",0,"4213"
"3221",55,41,20182,2003,"M","55_41_20182",0,"3421"
"3222",55,41,20183,2004,"F","55_41_20183",0,"2143"
"3223",55,41,20187,2003,"F","55_41_20187",0,"1432"
"3224",55,41,20189,2004,"F","55_41_20189",0,"4231"
"3225",55,41,20197,2000,"M","55_41_20197",0,"1423"
"3226",55,41,20198,2000,"F","55_41_20198",0,"1432"
"3227",55,41,20200,2003,"F","55_41_20200",0,"4231"
"3228",55,41,20204,2003,"F","55_41_20204",0,"1324"
"3229",55,41,20205,2000,"M","55_41_20205",0,"3124"
"3230",55,41,20209,2002,"M","55_41_20209",0,"1234"
"3231",55,41,20210,2002,"F","55_41_20210",0,"4213"
"3232",55,41,20212,2004,"F","55_41_20212",0,"1432"
"3233",55,41,20214,2004,"F","55_41_20214",0,"1324"
"3234",55,41,20217,2003,"F","55_41_20217",0,"3412"
"3235",55,41,20218,2004,"F","55_41_20218",0,"1234"
"3236",55,41,20219,2000,"F","55_41_20219",0,"1342"
"3237",55,41,20221,2004,"F","55_41_20221",0,"3214"
"3238",55,41,20222,2003,"F","55_41_20222",0,"2134"
"3239",55,41,20224,2001,"M","55_41_20224",0,"2314"
"3240",55,41,20230,2001,"F","55_41_20230",0,"3421"
"3241",55,41,20231,2001,"F","55_41_20231",0,"2341"
"3242",55,41,20234,2000,"F","55_41_20234",0,"2314"
"3243",55,41,20236,2003,"F","55_41_20236",0,"2431"
"3244",55,41,20238,2001,"F","55_41_20238",0,"2413"
"3245",55,41,20241,2004,"F","55_41_20241",0,"1324"
"3246",55,41,20246,2003,"F","55_41_20246",0,"1234"
"3247",55,41,20248,2001,"F","55_41_20248",0,"4213"
"3248",55,41,20252,2002,"M","55_41_20252",0,"2143"
"3249",55,41,20253,2002,"F","55_41_20253",0,"1423"
"3250",55,41,20256,2001,"F","55_41_20256",0,"3124"
"3251",55,41,20260,2004,"F","55_41_20260",0,"2341"
"3252",55,41,20262,2001,"F","55_41_20262",0,"1243"
"3253",55,41,20264,2003,"F","55_41_20264",0,"3214"
"3254",55,41,20269,2003,"F","55_41_20269",0,"1243"
"3255",55,41,20276,2002,"F","55_41_20276",0,"3412"
"3256",55,41,20280,2001,"F","55_41_20280",0,"1432"
"3257",55,41,20281,2002,"F","55_41_20281",0,"4321"
"3258",55,41,20282,2003,"F","55_41_20282",0,"2134"
"3259",55,41,20283,2001,"F","55_41_20283",0,"4312"
"3260",55,41,20284,2001,"F","55_41_20284",0,"2134"
"3261",55,41,20285,2003,"F","55_41_20285",0,"4321"
"3262",55,41,20286,2001,"F","55_41_20286",0,"1324"
"3263",55,41,20287,2002,"M","55_41_20287",0,"1243"
"3264",55,41,20288,2000,"F","55_41_20288",0,"3214"
"3265",55,41,20289,2002,"F","55_41_20289",0,"1243"
"3266",55,41,20290,2003,"F","55_41_20290",0,"4321"
"3267",55,41,20291,2000,"M","55_41_20291",0,"3124"
"3268",55,41,20292,2000,"F","55_41_20292",0,"2413"
"3269",55,41,20293,2000,"F","55_41_20293",0,"4321"
"3270",55,41,20294,2000,"F","55_41_20294",0,"4231"
"3271",55,41,20296,2000,"F","55_41_20296",0,"3124"
"3272",55,41,20297,2000,"F","55_41_20297",0,"3124"
"3273",55,41,20298,2000,"F","55_41_20298",0,"3214"
"3274",55,41,20299,2000,"F","55_41_20299",0,"2413"
"3275",55,41,20300,2000,"F","55_41_20300",0,"1432"
"3276",55,41,20302,2000,"F","55_41_20302",0,"4132"
"3277",55,41,20303,2000,"F","55_41_20303",0,"2134"
"3278",55,41,20304,2000,"F","55_41_20304",0,"1423"
"3279",55,41,20305,2000,"F","55_41_20305",0,"1234"
"3280",55,41,20307,2000,"F","55_41_20307",0,"4312"
"3281",55,41,20308,2000,"F","55_41_20308",0,"4213"
"3282",55,41,20310,2001,"F","55_41_20310",0,"4312"
"3283",55,41,20311,2001,"F","55_41_20311",0,"2413"
"3284",55,41,20312,2001,"F","55_41_20312",0,"4123"
"3285",55,41,20315,2001,"F","55_41_20315",0,"3421"
"3286",55,41,20316,2001,"F","55_41_20316",0,"2413"
"3287",55,41,20317,2001,"F","55_41_20317",0,"4321"
"3288",55,41,20318,2001,"F","55_41_20318",0,"2314"
"3289",55,41,20319,2001,"F","55_41_20319",0,"3124"
"3290",55,41,20321,2001,"M","55_41_20321",0,"3412"
"3291",55,41,20322,2001,"F","55_41_20322",0,"3241"
"3292",55,41,20323,2001,"M","55_41_20323",0,"4213"
"3293",55,41,20324,2001,"F","55_41_20324",0,"3142"
"3294",55,41,20325,2001,"F","55_41_20325",0,"3241"
"3295",55,41,20326,2001,"F","55_41_20326",0,"3214"
"3296",55,41,20341,2001,"F","55_41_20341",0,"1234"
"3297",55,41,20342,2002,"F","55_41_20342",0,"2431"
"3298",55,41,20343,2002,"M","55_41_20343",0,"3142"
"3299",55,41,20344,2002,"F","55_41_20344",0,"1432"
"3300",55,41,20345,2002,"F","55_41_20345",0,"2431"
"3301",55,41,20346,2002,"F","55_41_20346",0,"3214"
"3302",55,41,20347,2002,"F","55_41_20347",0,"1324"
"3303",55,41,20348,2002,"F","55_41_20348",0,"2143"
"3304",55,41,20350,2002,"F","55_41_20350",0,"4213"
"3305",55,41,20352,2002,"M","55_41_20352",0,"2413"
"3306",55,41,20353,2002,"F","55_41_20353",0,"3124"
"3307",55,41,20354,2002,"F","55_41_20354",0,"1342"
"3308",55,41,20355,2002,"F","55_41_20355",0,"2134"
"3309",55,41,20356,2002,"F","55_41_20356",0,"2314"
"3310",55,41,20357,2002,"M","55_41_20357",0,"2134"
