MAPVALUE,PLT_KEY,ECO_PROVINCE
4309,55_83_20443_2002_2,212T
4310,55_83_20444_2002_3,212T
4311,55_83_20445_2003_1,212T
4312,55_83_20457_2003_1,212T
4313,55_83_20458_2003_3,212T
4314,55_83_20485_2004_4,212T
4315,55_83_20490_2004_4,212T
4316,55_83_20491_2004_1,212T
4317,55_83_20493_2004_2,212T
4318,55_83_20511_2004_1,212T
4319,55_83_29002_2002_3,212T
4320,55_83_29004_2004_4,212T
4321,55_83_29005_2004_3,212T
4322,55_83_29016_2000_1,212X
4323,55_83_29018_2000_1,212T
4324,55_85_20002_2001_3,212X
4325,55_85_20003_2002_1,212X
4326,55_85_20010_2004_1,212X
4327,55_85_20013_2000_4,212X
4328,55_85_20019_2002_2,212X
4329,55_85_20022_2000_4,212X
4330,55_85_20027_2002_3,212X
4331,55_85_20032_2000_3,212X
4332,55_85_20038_2003_2,212X
4333,55_85_20046_2002_2,212X
4334,55_85_20050_2001_1,212X
4335,55_85_20063_2004_4,212X
4336,55_85_20078_2000_4,212X
4337,55_85_20079_2001_1,212X
4338,55_85_20082_2001_1,212X
4339,55_85_20084_2004_4,212X
4340,55_85_20092_2002_4,212X
4341,55_85_20093_2000_1,212X
4342,55_85_20095_2002_3,212X
4343,55_85_20096_2002_4,212X
4344,55_85_20102_2000_2,212X
4345,55_85_20103_2004_1,212X
4346,55_85_20104_2001_2,212X
4347,55_85_20107_2003_3,212X
4348,55_85_20111_2003_2,212X
4349,55_85_20121_2002_2,212X
4350,55_85_20130_2003_1,212X
4351,55_85_20138_2001_2,212X
4352,55_85_20146_2004_3,212X
4353,55_85_20153_2001_4,212X
4354,55_85_20162_2001_3,212X
4355,55_85_20167_2000_1,212X
4356,55_85_20171_2004_4,212X
4357,55_85_20178_2000_2,212X
4358,55_85_20183_2004_2,212X
4359,55_85_20184_2001_1,212X
4360,55_85_20194_2002_3,212X
4361,55_85_20209_2002_2,212X
4362,55_85_20213_2001_3,212X
4363,55_85_20217_2003_2,212X
4364,55_85_20219_2002_2,212X
4365,55_85_20223_2002_4,212X
4366,55_85_20227_2002_2,212X
4367,55_85_20228_2003_3,212X
4368,55_85_20236_2003_1,212X
4369,55_85_20242_2000_4,212X
4370,55_85_20249_2003_3,212X
4371,55_85_20261_2003_4,212X
4372,55_85_20264_2000_1,212X
4373,55_85_20265_2004_4,212X
4374,55_85_20266_2001_3,212X
4375,55_85_20268_2000_1,212X
4376,55_85_20271_2004_2,212X
4377,55_85_20274_2002_4,212X
4378,55_85_20287_2002_1,212X
4379,55_85_20308_2004_1,212X
4380,55_85_20309_2004_1,212X
4381,55_85_20314_2003_3,212X
4382,55_85_20322_2003_4,212X
4383,55_85_20324_2002_2,212X
4384,55_85_20331_2000_3,212X
4385,55_85_20336_2002_2,212X
4386,55_85_20339_2004_2,212X
4387,55_85_20343_2003_2,212X
4388,55_85_20352_2003_1,212X
4389,55_85_20353_2004_2,212X
4390,55_85_20355_2004_4,212X
4391,55_85_20372_2003_2,212X
4392,55_85_20373_2002_4,212X
4393,55_85_20378_2002_2,212X
4394,55_85_20382_2001_2,212X
4395,55_85_20385_2000_4,212X
4396,55_85_20396_2001_2,212X
4397,55_85_20397_2001_4,212X
4398,55_85_20400_2001_3,212X
4399,55_85_20401_2000_1,212X
4400,55_85_20404_2002_2,212X
4401,55_85_20417_2001_3,212X
4402,55_85_20418_2004_3,212X
4403,55_85_20423_2003_3,212X
4404,55_85_20427_2002_2,212X
4405,55_85_20429_2000_2,212X
4406,55_85_20439_2002_3,212X
4407,55_85_20442_2000_1,212X
4408,55_85_20447_2001_2,212X
4409,55_85_20449_2000_3,212X
4410,55_85_20450_2001_3,212X
4411,55_85_20465_2001_2,212X
4412,55_85_20466_2004_1,212X
4413,55_85_20469_2001_2,212X
4414,55_85_20470_2001_2,212X
4415,55_85_20472_2000_4,212X
4416,55_85_20474_2001_3,212X
4417,55_85_20476_2001_1,212X
4418,55_85_20477_2002_4,212X
4419,55_85_20479_2004_1,212X
4420,55_85_20480_2004_2,212X
4421,55_85_20483_2000_2,212X
4422,55_85_20484_2003_3,212X
4423,55_85_20486_2003_2,212X
4424,55_85_20490_2000_3,212X
4425,55_85_20492_2000_2,212X
4426,55_85_20493_2000_4,212X
4427,55_85_20494_2000_3,212X
4428,55_85_20496_2000_3,212X
4429,55_85_20497_2000_3,212X
4430,55_85_20499_2000_4,212X
4431,55_85_20500_2000_3,212X
4432,55_85_20503_2000_4,212X
4433,55_85_20504_2000_2,212X
4434,55_85_20505_2000_2,212X
4435,55_85_20507_2000_4,212X
4436,55_85_20509_2000_3,212X
4437,55_85_20511_2001_4,212X
4438,55_85_20512_2001_2,212X
4439,55_85_20515_2001_3,212X
4440,55_85_20516_2001_3,212X
4441,55_85_20518_2001_3,212X
4442,55_85_20520_2001_3,212X
4443,55_85_20521_2001_2,212X
4444,55_85_20522_2001_3,212X
4445,55_85_20524_2001_4,212X
4446,55_85_20525_2001_4,212X
4447,55_85_20526_2001_4,212X
4448,55_85_20527_2001_1,212X
4449,55_85_20528_2001_3,212X
4450,55_85_20551_2002_4,212X
4451,55_85_20552_2002_4,212X
4452,55_85_20553_2002_1,212X
4453,55_85_20554_2002_3,212X
4454,55_85_20555_2002_1,212X
4455,55_85_20557_2002_3,212X
4456,55_85_20559_2002_3,212X
4457,55_85_20560_2002_2,212X
4458,55_85_20564_2002_1,212X
4459,55_85_20565_2002_2,212X
4460,55_85_20569_2003_2,212X
4461,55_85_20573_2003_2,212X
4462,55_85_20574_2003_3,212X
4463,55_85_20575_2003_4,212X
4464,55_85_20577_2003_1,212X
4465,55_85_20578_2003_3,212X
4466,55_85_20579_2003_4,212X
4467,55_85_20580_2003_1,212X
4468,55_85_20582_2003_3,212X
4469,55_85_20584_2003_3,212X
4470,55_85_20585_2003_4,212X
4471,55_85_20586_2003_4,212X
4472,55_85_20587_2003_1,212X
4473,55_85_20588_2003_4,212X
4474,55_85_20610_2003_4,212X
4475,55_85_20611_2003_1,212X
4476,55_85_20612_2004_3,212X
4477,55_85_20614_2004_3,212X
4478,55_85_20617_2004_1,212X
4479,55_85_20618_2004_2,212X
4480,55_85_20619_2004_4,212X
4481,55_85_20621_2004_1,212X
4482,55_85_20622_2004_1,212X
4483,55_85_20623_2004_2,212X
4484,55_85_20624_2004_2,212X
4485,55_85_20627_2004_2,212X
4486,55_85_20628_2004_1,212X
4487,55_85_20629_2004_4,212X
4488,55_85_20630_2004_2,212X
4489,55_85_20631_2004_2,212X
4490,55_85_20632_2004_2,212X
4491,55_85_20658_2004_2,212X
4492,55_85_20659_2004_2,212X
4493,55_85_20660_2004_2,212X
4494,55_85_29003_2003_1,212X
4495,55_87_20005_2000_2,212Z
4496,55_87_20006_2000_4,212Z
4497,55_87_20030_2002_2,212Z
4498,55_87_20038_2000_4,212Z
4499,55_87_20124_2004_3,212Z
4500,55_87_20198_2000_2,212Z
4501,55_87_20231_2000_2,212T
4502,55_87_20237_2000_1,212Z
4503,55_87_20241_2001_1,212T
4504,55_87_20242_2001_1,212Z
4505,55_87_20276_2002_2,212Z
4506,55_87_20281_2003_1,212Z
4507,55_87_20283_2003_4,212Z
4508,55_87_20310_2004_3,212Z
4509,55_87_20312_2004_1,212Z
4510,55_89_20001_2002_4,222K
4511,55_89_20002_2001_1,222K
4512,55_89_20003_2000_1,222K
4513,55_89_20319_2000_1,222K
4514,55_89_20333_2003_3,222K
4515,55_9_20001_2001_4,212Z
4516,55_9_20007_2003_1,212Z
4517,55_9_20020_2004_3,212Z
4518,55_9_20025_2004_1,212Z
4519,55_9_20037_2002_3,212Z
4520,55_9_20056_2003_2,212T
4521,55_9_20105_2001_4,212Z
4522,55_9_20108_2001_1,212Z
4523,55_9_20148_2004_2,212Z
4524,55_9_20168_2004_3,212Z
4525,55_9_20234_2004_3,212Z
4526,55_9_20235_2002_1,212Z
4527,55_9_20237_2000_2,212Z
4528,55_9_20259_2002_2,212T
4529,55_9_20261_2002_3,212Z
4530,55_9_20262_2002_2,212Z
4531,55_9_20266_2003_4,212Z
4532,55_9_20274_2003_3,212Z
4533,55_91_10236_2004_4,222L
4534,55_91_20004_2003_3,222L
4535,55_91_20010_2001_4,222L
4536,55_91_20040_2002_4,222L
4537,55_91_20046_2001_4,222L
4538,55_91_20054_2004_3,222L
4539,55_91_20061_2000_3,222L
4540,55_91_20065_2002_1,222L
4541,55_91_20083_2003_2,222L
4542,55_91_20093_2004_2,222L
4543,55_91_20202_2000_4,222L
4544,55_91_20221_2003_4,222L
4545,55_91_20223_2003_3,222L
4546,55_91_20229_2004_2,222L
4547,55_91_20231_2004_1,222L
4548,55_93_20012_2002_3,222L
4549,55_93_20041_2001_3,222L
4550,55_93_20063_2004_3,222L
4551,55_93_20093_2004_1,222L
4552,55_93_20112_2004_4,222L
4553,55_93_20123_2000_1,222M
4554,55_93_20139_2002_3,222M
4555,55_93_20152_2004_4,222M
4556,55_93_20156_2001_2,222M
4557,55_93_20163_2003_3,222L
4558,55_93_20173_2002_2,222L
4559,55_93_20178_2001_1,222L
4560,55_93_20211_2002_1,222M
4561,55_93_20212_2000_3,222L
4562,55_93_20217_2002_1,222L
4563,55_93_20218_2004_1,222L
4564,55_93_20219_2000_3,222M
4565,55_93_20221_2004_4,222L
4566,55_93_20229_2000_2,222L
4567,55_93_20230_2000_1,222L
4568,55_93_20231_2000_2,222M
4569,55_93_20233_2000_2,222M
4570,55_93_20235_2000_3,222L
4571,55_93_20238_2001_3,222L
4572,55_93_20241_2001_1,222L
4573,55_93_20260_2002_1,222L
4574,55_93_20279_2004_2,222M
4575,55_95_20001_2004_3,222M
4576,55_95_20002_2004_3,212K
4577,55_95_20030_2004_4,212Q
4578,55_95_20057_2000_2,212Q
4579,55_95_20058_2000_3,212Q
4580,55_95_20065_2002_3,212K
4581,55_95_20072_2001_2,212Q
4582,55_95_20097_2001_2,212K
4583,55_95_20099_2001_4,212Q
4584,55_95_20102_2001_2,212Q
4585,55_95_20111_2000_2,212Q
4586,55_95_20115_2000_3,212Q
4587,55_95_20116_2000_2,212Q
4588,55_95_20122_2004_3,212Q
4589,55_95_20124_2004_4,212Q
4590,55_95_20130_2004_4,212Q
4591,55_95_20135_2000_1,212Q
4592,55_95_20146_2000_3,212Q
4593,55_95_20155_2002_2,212Q
4594,55_95_20158_2002_4,212Q
4595,55_95_20159_2004_1,212Q
4596,55_95_20163_2003_4,212Q
4597,55_95_20180_2000_3,212Q
4598,55_95_20185_2002_2,212K
4599,55_95_20194_2004_4,212Q
4600,55_95_20220_2004_3,212Q
4601,55_95_20267_2002_2,212Q
4602,55_95_20279_2001_1,212Q
4603,55_95_20291_2000_3,212K
4604,55_95_20294_2002_4,212K
4605,55_95_20304_2004_2,212Q
4606,55_95_20336_2004_2,212Q
4607,55_95_20337_2003_3,222M
4608,55_95_20342_2003_4,212Q
4609,55_95_20349_2001_2,212Q
4610,55_95_20357_2001_4,212Q
4611,55_95_20363_2002_2,212Q
4612,55_95_20368_2003_3,212K
4613,55_95_20376_2001_1,212K
4614,55_95_20382_2002_3,212Q
4615,55_95_20383_2003_3,212Q
4616,55_95_20389_2003_2,212Q
4617,55_95_20391_2004_3,212Q
4618,55_95_20392_2002_4,212Q
4619,55_95_20396_2000_2,212Q
4620,55_95_20398_2000_1,212Q
4621,55_95_20409_2000_1,212K
4622,55_95_20413_2001_3,212Q
4623,55_95_20415_2001_2,212Q
4624,55_95_20416_2001_3,212K
4625,55_95_20421_2001_2,212Q
4626,55_95_20422_2001_2,212Q
4627,55_95_20436_2002_4,212Q
4628,55_95_20437_2002_2,212Q
4629,55_95_20439_2002_3,212Q
4630,55_95_20440_2002_3,212K
4631,55_95_20441_2002_2,212Q
4632,55_95_20447_2002_1,212Q
4633,55_95_20448_2002_2,212Q
4634,55_95_20449_2002_3,222M
4635,55_95_20450_2002_1,212Q
4636,55_95_20453_2003_3,212Q
4637,55_95_20454_2003_4,212Q
4638,55_95_20455_2003_2,212K
4639,55_95_20456_2003_1,212Q
4640,55_95_20459_2003_3,212Q
4641,55_95_20460_2003_1,212Q
4642,55_95_20461_2003_2,212Q
4643,55_95_20465_2003_3,212Q
4644,55_95_20468_2003_4,212Q
4645,55_95_20469_2003_4,212Q
4646,55_95_20490_2004_2,212Q
4647,55_95_20493_2004_3,212Q
4648,55_95_20496_2004_2,212Q
4649,55_95_20497_2004_3,212Q
4650,55_97_20018_2003_3,212Q
4651,55_97_20020_2003_3,212Q
4652,55_97_20025_2001_2,222K
4653,55_97_20029_2003_3,222K
4654,55_97_20030_2001_4,222R
4655,55_97_20047_2001_3,212T
4656,55_97_20053_2000_1,222K
4657,55_97_20062_2004_2,222K
4658,55_97_20063_2003_3,212Q
4659,55_97_20073_2001_2,222R
4660,55_97_20099_2002_3,212Q
4661,55_97_20111_2003_3,222K
4662,55_97_20124_2004_2,222K
4663,55_97_20157_2000_3,222R
4664,55_97_20159_2000_1,212Q
4665,55_97_20181_2000_3,222K
4666,55_97_20187_2002_3,222K
4667,55_97_20204_2004_4,222K
4668,55_97_20205_2002_3,222R
4669,55_97_20214_2003_2,222R
4670,55_97_20236_2000_2,222K
4671,55_97_20242_2003_4,222K
4672,55_97_20263_2000_2,222K
4673,55_97_20270_2000_2,212T
4674,55_97_20273_2003_2,222K
4675,55_97_20278_2004_1,222K
4676,55_97_20283_2000_3,222K
4677,55_97_20290_2002_4,222K
4678,55_97_20306_2002_1,222K
4679,55_97_20309_2002_2,222K
4680,55_97_20322_2002_1,212Q
4681,55_97_20325_2003_4,222K
4682,55_97_20328_2004_4,222K
4683,55_97_20331_2002_4,222R
4684,55_97_20332_2002_4,222R
4685,55_97_20333_2000_3,222K
4686,55_97_20337_2000_2,212Q
4687,55_97_20345_2000_1,222R
4688,55_97_20346_2000_2,222K
4689,55_97_20352_2001_2,222K
4690,55_97_20376_2002_4,212Q
4691,55_97_20385_2002_3,222K
4692,55_97_20391_2003_1,222K
4693,55_97_20393_2003_1,222K
4694,55_97_20413_2004_2,222K
4695,55_97_20414_2004_1,222R
4696,55_99_10627_2007_2,212X
4697,55_99_20001_2001_1,212X
4698,55_99_20005_2004_2,212X
4699,55_99_20006_2002_2,212X
4700,55_99_20007_2002_4,212X
4701,55_99_20023_2000_3,212X
4702,55_99_20027_2004_2,212X
4703,55_99_20029_2003_1,212X
4704,55_99_20030_2001_2,212X
4705,55_99_20037_2003_2,212X
4706,55_99_20044_2004_4,212X
4707,55_99_20047_2000_1,212X
4708,55_99_20051_2002_2,212X
4709,55_99_20055_2003_3,212X
4710,55_99_20061_2004_2,212X
4711,55_99_20065_2001_2,212X
4712,55_99_20073_2002_4,212X
4713,55_99_20074_2004_2,212X
4714,55_99_20086_2002_3,212X
4715,55_99_20089_2001_2,212X
4716,55_99_20090_2000_3,212X
4717,55_99_20093_2004_4,212X
4718,55_99_20102_2001_2,212X
4719,55_99_20104_2004_3,212X
4720,55_99_20117_2001_3,212X
4721,55_99_20124_2001_2,212X
4722,55_99_20128_2000_3,212X
4723,55_99_20130_2001_2,212X
4724,55_99_20137_2004_1,212X
4725,55_99_20138_2004_1,212X
4726,55_99_20139_2001_1,212X
4727,55_99_20142_2001_3,212X
4728,55_99_20151_2000_2,212X
4729,55_99_20152_2001_3,212X
4730,55_99_20159_2003_4,212X
4731,55_99_20160_2000_4,212X
4732,55_99_20172_2003_1,212X
4733,55_99_20173_2000_3,212X
4734,55_99_20174_2001_4,212X
4735,55_99_20184_2002_4,212X
4736,55_99_20187_2004_3,212X
4737,55_99_20193_2001_1,212X
4738,55_99_20197_2003_4,212X
4739,55_99_20199_2002_4,212X
4740,55_99_20202_2001_3,212X
4741,55_99_20203_2004_3,212X
4742,55_99_20204_2004_3,212X
4743,55_99_20208_2001_2,212X
4744,55_99_20209_2003_1,212X
4745,55_99_20218_2000_1,212X
4746,55_99_20220_2002_3,212X
4747,55_99_20223_2001_3,212X
4748,55_99_20227_2001_4,212X
4749,55_99_20230_2003_1,212X
4750,55_99_20241_2003_4,212X
4751,55_99_20251_2003_1,212X
4752,55_99_20256_2004_4,212X
4753,55_99_20260_2003_2,212X
4754,55_99_20262_2004_2,212X
4755,55_99_20263_2004_3,212X
4756,55_99_20272_2001_2,212X
4757,55_99_20285_2002_3,212X
4758,55_99_20286_2004_1,212X
4759,55_99_20287_2002_2,212X
4760,55_99_20288_2004_3,212X
4761,55_99_20292_2001_2,212X
4762,55_99_20293_2001_2,212X
4763,55_99_20303_2002_2,212X
4764,55_99_20313_2000_1,212X
4765,55_99_20314_2003_2,212X
4766,55_99_20327_2000_1,212X
4767,55_99_20331_2004_2,212X
4768,55_99_20332_2001_2,212X
4769,55_99_20338_2004_1,212X
4770,55_99_20350_2000_4,212X
4771,55_99_20358_2003_3,212X
4772,55_99_20359_2000_2,212X
4773,55_99_20361_2001_2,212X
4774,55_99_20370_2002_3,212X
4775,55_99_20383_2001_3,212X
4776,55_99_20389_2004_1,212X
4777,55_99_20403_2003_1,212X
4778,55_99_20409_2003_4,212X
4779,55_99_20415_2002_4,212X
4780,55_99_20416_2003_1,212X
4781,55_99_20417_2001_4,212X
4782,55_99_20427_2003_3,212X
4783,55_99_20429_2003_3,212X
4784,55_99_20433_2002_4,212X
4785,55_99_20437_2004_3,212X
4786,55_99_20443_2004_1,212X
4787,55_99_20444_2003_4,212X
4788,55_99_20445_2003_4,212X
4789,55_99_20446_2001_3,212X
4790,55_99_20447_2004_2,212X
4791,55_99_20448_2002_2,212X
4792,55_99_20449_2000_4,212X
4793,55_99_20453_2002_4,212X
4794,55_99_20457_2002_4,212X
4795,55_99_20459_2001_4,212X
4796,55_99_20460_2000_4,212X
4797,55_99_20464_2000_3,212X
4798,55_99_20466_2000_3,212X
4799,55_99_20467_2000_3,212X
4800,55_99_20468_2000_1,212X
4801,55_99_20469_2000_2,212X
4802,55_99_20471_2000_4,212X
4803,55_99_20474_2000_1,212X
4804,55_99_20477_2000_3,212X
4805,55_99_20478_2000_1,212X
4806,55_99_20479_2000_1,212X
4807,55_99_20484_2000_3,212X
4808,55_99_20485_2001_3,212X
4809,55_99_20486_2001_4,212X
4810,55_99_20487_2001_2,212X
4811,55_99_20489_2001_3,212X
4812,55_99_20490_2001_3,212X
4813,55_99_20495_2001_2,212X
4814,55_99_20496_2001_2,212X
4815,55_99_20499_2001_1,212X
4816,55_99_20501_2001_2,212X
4817,55_99_20502_2001_4,212X
4818,55_99_20503_2001_2,212X
4819,55_99_20504_2001_3,212X
4820,55_99_20524_2001_4,212X
4821,55_99_20525_2002_3,212X
4822,55_99_20526_2002_4,212X
4823,55_99_20527_2002_2,212X
4824,55_99_20528_2002_4,212X
4825,55_99_20529_2002_4,212X
4826,55_99_20530_2002_4,212X
4827,55_99_20532_2002_2,212X
4828,55_99_20533_2002_1,212X
4829,55_99_20534_2002_4,212X
4830,55_99_20535_2002_4,212X
4831,55_99_20536_2002_1,212X
4832,55_99_20538_2002_1,212X
4833,55_99_20541_2002_3,212X
4834,55_99_20542_2002_3,212X
4835,55_99_20544_2002_4,212X
4836,55_99_20545_2001_4,212X
4837,55_99_20548_2003_4,212X
4838,55_99_20549_2003_3,212X
4839,55_99_20551_2003_2,212X
4840,55_99_20553_2003_4,212X
4841,55_99_20554_2003_2,212X
4842,55_99_20555_2003_2,212X
4843,55_99_20556_2003_3,212X
4844,55_99_20559_2003_2,212X
4845,55_99_20562_2003_1,212X
4846,55_99_20563_2003_3,212X
4847,55_99_20565_2003_3,212X
4848,55_99_20566_2003_1,212X
4849,55_99_20567_2003_2,212X
4850,55_99_20570_2003_3,212X
4851,55_99_20571_2003_3,212X
4852,55_99_20585_2001_1,212X
4853,55_99_20587_2004_1,212X
4854,55_99_20588_2004_3,212X
4855,55_99_20589_2004_2,212X
4856,55_99_20591_2004_4,212X
4857,55_99_20592_2004_1,212X
4858,55_99_20593_2004_4,212X
4859,55_99_20594_2004_2,212X
4860,55_99_20596_2004_4,212X
4861,55_99_20598_2004_4,212X
4862,55_99_20599_2004_2,212X
4863,55_99_20602_2004_3,212X
4864,55_99_20625_2004_1,212X
4865,55_99_29001_2001_4,212X
4866,55_99_29004_2004_2,212X
4867,55_99_29011_2004_2,212X
4868,55_99_29018_2002_4,212X
4869,55_99_29021_2003_4,212X
4870,55_99_29025_2004_3,212X
4871,55_99_29030_2004_4,212X
4872,55_99_29032_2003_2,212X
4873,55_99_29033_2004_4,212X
4874,55_99_29035_2002_2,212X
