"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"23","poputrem",0.5,3.07498052102964e-114,1,1.09227076797948e-242,0.350575484273435,0.182080358980341,-0.168495125293094,0.228960394617937,1193,"NOT REJECTED"
"24","prunsero",0.5,6.79832917899575e-24,0.0717859765607801,1.61078884484873e-81,0.124722168919665,0.0710952306527788,-0.0536269382668866,0.122149427494054,577,"NOT REJECTED"
"25","queralba",0.5,5.41802020539676e-21,6.11816863967068e-58,0.737593261014958,0.0739527106035039,0.154298929891931,0.0803462192884272,0.150494444524786,353,"NOT REJECTED"
"26","querelli",0.5,0.0258899140938559,5.43373010054546e-11,6.75225817619682e-25,0.160456133478102,0.144270773237277,-0.0161853602408249,0.128944044394423,318,"REJECTED"
"27","quermacr",0.5,0.155094339956902,2.23369977471151e-07,4.35094051901566e-14,0.154283769650018,0.136753601997597,-0.0175301676524205,0.16379876841091,178,"REJECTED"
"28","querrubr",0.5,9.77241221701829e-06,5.60450107307326e-49,5.24326987928634e-13,0.180637593780602,0.212994534653053,0.0323569408724502,0.170466612987897,553,"REJECTED"
"29","quervelu",0.5,0.00342271487084884,8.60930286751758e-05,1.0239635844726e-18,0.20851563859649,0.171371509675648,-0.0371441289208418,0.170364807977227,185,"REJECTED"
"30","s_inhard",0.5,0.301376143236023,3.29535504988057e-11,8.82956426897531e-07,0.0366418792505196,0.0409083119453971,0.00426643269487744,0.0495315398745972,145,"REJECTED"
"31","s_tohard",0.5,3.18289436566655e-08,0.956739393786108,6.03433516086526e-17,0.105445120669593,0.0325647254691524,-0.072880395200441,0.104624466976402,78,"NOT REJECTED"
"32","thujocci",0.5,5.61731315863759e-63,2.63714558261645e-99,1,0.129895332429298,0.352775612558611,0.222880280129313,0.200283146434881,349,"NOT REJECTED"
"33","tiliamer",0.5,0.10851935131025,3.87713450518494e-41,7.66011498561481e-27,0.149391865908445,0.159445432292434,0.0100535663839885,0.159613394817315,651,"REJECTED"
"34","tsugcana",0.5,2.78236213676442e-18,8.14546474881687e-48,0.843174808210318,0.145440288067233,0.242660940430704,0.0972206523634714,0.173474338057444,279,"NOT REJECTED"
"35","ulmuamer",0.5,0.000892647746483746,7.73971900779692e-20,3.99507023500996e-49,0.13863569154755,0.11481049772714,-0.0238251938204101,0.180991297004277,643,"REJECTED"
