MAPVALUE,PLT_KEY,ECO_PROVINCE
4723,55_113_20100_2001_4,212X
4724,55_113_20103_2001_4,212X
4725,55_113_20111_2000_1,212X
4726,55_113_20112_2002_1,212X
4727,55_113_20113_2001_4,212X
4728,55_113_20121_2002_3,212X
4729,55_113_20123_2002_2,212K
4730,55_113_20131_2000_4,212X
4731,55_113_20137_2001_1,212X
4732,55_113_20140_2002_1,212X
4733,55_113_20144_2002_4,212X
4734,55_113_20145_2002_1,212X
4735,55_113_20147_2002_4,212X
4736,55_113_20149_2002_1,212X
4737,55_113_20152_2004_4,212X
4738,55_113_20158_2001_3,212X
4739,55_113_20169_2002_4,212X
4740,55_113_20190_2003_4,212X
4741,55_113_20192_2002_2,212X
4742,55_113_20194_2004_3,212X
4743,55_113_20200_2004_3,212X
4744,55_113_20206_2000_3,212X
4745,55_113_20210_2001_1,212X
4746,55_113_20211_2002_4,212X
4747,55_113_20215_2001_2,212X
4748,55_113_20218_2004_1,212X
4749,55_113_20219_2004_3,212X
4750,55_113_20223_2003_2,212X
4751,55_113_20227_2001_4,212X
4752,55_113_20230_2003_3,212X
4753,55_113_20231_2003_3,212X
4754,55_113_20241_2003_2,212X
4755,55_113_20251_2001_3,212X
4756,55_113_20253_2000_2,212X
4757,55_113_20261_2000_1,212X
4758,55_113_20264_2000_1,212X
4759,55_113_20271_2001_4,212X
4760,55_113_20272_2001_3,212X
4761,55_113_20273_2000_3,212X
4762,55_113_20274_2002_1,212X
4763,55_113_20280_2000_4,212X
4764,55_113_20282_2004_4,212X
4765,55_113_20287_2000_2,212X
4766,55_113_20290_2000_3,212X
4767,55_113_20294_2002_2,212X
4768,55_113_20298_2003_3,212X
4769,55_113_20304_2000_3,212X
4770,55_113_20312_2001_1,212X
4771,55_113_20315_2002_2,212X
4772,55_113_20316_2003_1,212X
4773,55_113_20317_2001_4,212X
4774,55_113_20322_2000_3,212X
4775,55_113_20323_2003_3,212X
4776,55_113_20325_2003_2,212X
4777,55_113_20327_2002_3,212X
4778,55_113_20331_2004_1,212X
4779,55_113_20332_2002_1,212X
4780,55_113_20337_2002_3,212X
4781,55_113_20341_2003_3,212X
4782,55_113_20353_2002_3,212X
4783,55_113_20358_2000_4,212X
4784,55_113_20363_2003_1,212X
4785,55_113_20368_2000_2,212X
4786,55_113_20383_2004_4,212X
4787,55_113_20385_2004_3,212X
4788,55_113_20392_2002_4,212X
4789,55_113_20393_2002_2,212X
4790,55_113_20396_2002_3,212K
4791,55_113_20403_2002_2,212X
4792,55_113_20409_2001_2,212X
4793,55_113_20414_2002_3,212X
4794,55_113_20417_2002_1,212X
4795,55_113_20419_2004_2,212X
4796,55_113_20422_2001_3,212X
4797,55_113_20426_2004_3,212X
4798,55_113_20429_2003_4,212X
4799,55_113_20434_2004_2,212X
4800,55_113_20436_2001_1,212X
4801,55_113_20451_2002_1,212K
4802,55_113_20456_2004_4,212X
4803,55_113_20464_2004_2,212X
4804,55_113_20466_2004_3,212X
4805,55_113_20469_2000_2,212X
4806,55_113_20470_2001_3,212X
4807,55_113_20474_2001_3,212X
4808,55_113_20479_2001_1,212X
4809,55_113_20482_2001_4,212X
4810,55_113_20489_2003_1,212X
4811,55_113_20493_2003_4,212X
4812,55_113_20494_2000_3,212X
4813,55_113_20495_2002_3,212X
4814,55_113_20497_2000_3,212X
4815,55_113_20498_2000_2,212X
4816,55_113_20499_2001_3,212X
4817,55_113_20503_2001_3,212X
4818,55_113_20504_2002_4,212X
4819,55_113_20505_2001_1,212X
4820,55_113_20506_2001_2,212X
4821,55_113_20507_2001_2,212X
4822,55_113_20508_2001_1,212Q
4823,55_113_20509_2004_2,212X
4824,55_113_20511_2005_3,212X
4825,55_113_20512_2000_2,212X
4826,55_113_20519_2000_1,212X
4827,55_113_20521_2000_1,212X
4828,55_113_20526_2000_4,212X
4829,55_113_20529_2000_1,212X
4830,55_113_20531_2001_2,212X
4831,55_113_20532_2001_1,212X
4832,55_113_20533_2001_2,212X
4833,55_113_20534_2001_2,212X
4834,55_113_20536_2001_1,212X
4835,55_113_20537_2001_1,212X
4836,55_113_20540_2001_2,212X
4837,55_113_20541_2001_1,212X
4838,55_113_20542_2001_4,212X
4839,55_113_20543_2001_1,212X
4840,55_113_20544_2001_2,212X
4841,55_113_20546_2001_4,212X
4842,55_113_20548_2001_2,212K
4843,55_113_20550_2001_4,212X
4844,55_113_20551_2001_4,212X
4845,55_113_20574_2002_1,212X
4846,55_113_20577_2002_3,212X
4847,55_113_20578_2002_4,212X
4848,55_113_20579_2002_4,212X
4849,55_113_20581_2002_3,212X
4850,55_113_20584_2002_2,212Q
4851,55_113_20586_2002_2,212X
4852,55_113_20587_2002_4,212X
4853,55_113_20588_2002_2,212X
4854,55_113_20591_2003_1,212X
4855,55_113_20592_2003_3,212X
4856,55_113_20593_2003_2,212X
4857,55_113_20595_2003_3,212X
4858,55_113_20597_2003_4,212X
4859,55_113_20598_2003_1,212X
4860,55_113_20599_2003_1,212X
4861,55_113_20601_2003_2,212X
4862,55_113_20602_2003_4,212X
4863,55_113_20603_2003_1,212X
4864,55_113_20604_2003_3,212X
4865,55_113_20605_2003_2,212X
4866,55_113_20606_2003_3,212X
4867,55_113_20607_2003_4,212X
4868,55_113_20609_2003_2,212X
4869,55_113_20610_2003_1,212X
4870,55_113_20612_2003_3,212X
4871,55_113_20613_2003_4,212X
4872,55_113_20615_2003_1,212X
4873,55_113_20638_2004_4,212X
4874,55_113_20642_2004_4,212X
4875,55_113_20643_2004_3,212X
4876,55_113_20649_2004_1,212X
4877,55_113_20650_2004_3,212X
4878,55_113_20651_2004_4,212X
4879,55_113_20652_2004_1,212X
4880,55_113_20654_2004_1,212X
4881,55_113_20656_2004_4,212X
4882,55_113_29006_2004_2,212X
4883,55_113_29009_2004_4,212X
4884,55_113_29011_2004_3,212X
4885,55_113_29013_2002_4,212X
4886,55_113_29025_2003_4,212X
4887,55_115_20007_2004_1,212T
4888,55_115_20012_2004_4,212T
4889,55_115_20018_2004_4,212Z
4890,55_115_20027_2001_4,212Z
4891,55_115_20033_2003_2,212T
4892,55_115_20034_2000_2,212T
4893,55_115_20037_2004_2,212T
4894,55_115_20038_2003_4,212T
4895,55_115_20045_2002_4,212T
4896,55_115_20046_2003_4,212T
4897,55_115_20077_2003_1,212T
4898,55_115_20096_2004_1,212T
4899,55_115_20101_2002_4,212T
4900,55_115_20105_2003_4,212T
4901,55_115_20156_2001_1,212T
4902,55_115_20157_2004_4,212T
4903,55_115_20167_2001_2,212T
4904,55_115_20173_2003_1,212T
4905,55_115_20176_2002_1,212T
4906,55_115_20183_2004_1,212T
4907,55_115_20186_2003_1,212Z
4908,55_115_20219_2003_1,212T
4909,55_115_20220_2001_2,212T
4910,55_115_20225_2002_4,212T
4911,55_115_20235_2002_1,212T
4912,55_115_20236_2000_2,212T
4913,55_115_20266_2004_1,212T
4914,55_115_20269_2001_4,212T
4915,55_115_20292_2003_1,212T
4916,55_115_20293_2000_2,212T
4917,55_115_20299_2002_1,212T
4918,55_115_20303_2002_2,212T
4919,55_115_20314_2002_1,212T
4920,55_115_20316_2000_2,212T
4921,55_115_20324_2002_2,212T
4922,55_115_20332_2002_2,212T
4923,55_115_20339_2000_4,212Z
4924,55_115_20342_2003_2,212Z
4925,55_115_20343_2003_4,212T
4926,55_115_20344_2002_2,212T
4927,55_115_20351_2000_2,212T
4928,55_115_20352_2000_2,212T
4929,55_115_20353_2000_3,212T
4930,55_115_20354_2000_2,212T
4931,55_115_20357_2000_3,212T
4932,55_115_20358_2000_4,212T
4933,55_115_20360_2001_3,212T
4934,55_115_20365_2001_2,212Z
4935,55_115_20367_2001_1,212T
4936,55_115_20368_2001_1,212T
4937,55_115_20395_2002_4,212T
4938,55_115_20399_2002_4,212T
4939,55_115_20401_2002_2,212T
4940,55_115_20404_2002_2,212T
4941,55_115_20407_2003_2,212T
4942,55_115_20410_2003_1,212T
4943,55_115_20413_2003_1,212T
4944,55_115_20414_2003_2,212T
4945,55_115_20420_2003_2,212Z
4946,55_115_20438_2004_3,212T
4947,55_115_20439_2004_1,212T
4948,55_115_20442_2004_2,212T
4949,55_115_20445_2004_3,212T
4950,55_115_20448_2004_3,212T
4951,55_115_20450_2004_3,212T
4952,55_115_20451_2004_4,212T
4953,55_117_20020_2003_1,222K
4954,55_117_20025_2002_4,212Z
4955,55_117_20026_2003_2,222K
4956,55_117_20035_2003_3,222K
4957,55_117_20039_2004_4,222K
4958,55_117_20041_2001_1,212Z
4959,55_117_20047_2004_4,222K
4960,55_117_20058_2001_3,222K
4961,55_117_20072_2002_1,222K
4962,55_117_20141_2002_2,222K
4963,55_117_20186_2000_4,212Z
4964,55_117_20277_2003_3,222K
4965,55_117_20301_2000_1,222K
4966,55_117_20307_2001_3,222K
4967,55_117_20330_2003_3,222K
4968,55_117_20334_2003_3,222K
4969,55_117_20348_2004_3,222K
4970,55_117_20351_2004_2,222K
4971,55_119_20007_2003_2,212X
4972,55_119_20013_2001_2,212X
4973,55_119_20014_2002_1,212X
4974,55_119_20019_2000_3,212Q
4975,55_119_20022_2001_2,212Q
4976,55_119_20025_2004_4,212X
4977,55_119_20034_2000_3,212X
4978,55_119_20038_2004_1,212Q
4979,55_119_20039_2002_4,212X
4980,55_119_20040_2003_1,212X
4981,55_119_20042_2000_1,212X
4982,55_119_20045_2002_4,212X
4983,55_119_20053_2000_1,212X
4984,55_119_20054_2003_2,212X
4985,55_119_20057_2004_2,212X
4986,55_119_20066_2000_1,212X
4987,55_119_20075_2000_1,212Q
4988,55_119_20087_2001_1,212Q
4989,55_119_20089_2003_1,212X
4990,55_119_20092_2000_2,212Q
4991,55_119_20096_2004_3,212X
4992,55_119_20106_2001_1,212X
4993,55_119_20114_2001_1,212X
4994,55_119_20128_2004_2,212X
4995,55_119_20139_2003_2,212X
4996,55_119_20146_2001_1,212Q
4997,55_119_20148_2000_3,212X
4998,55_119_20157_2003_3,212X
4999,55_119_20159_2000_3,212Q
5000,55_119_20164_2002_1,212X
5001,55_119_20169_2002_4,212X
5002,55_119_20171_2002_2,212X
5003,55_119_20176_2000_3,212X
5004,55_119_20177_2003_4,212X
5005,55_119_20178_2000_3,212X
5006,55_119_20180_2004_2,212Q
5007,55_119_20184_2001_4,212Q
5008,55_119_20185_2002_1,212X
5009,55_119_20199_2004_3,212X
5010,55_119_20202_2000_4,212X
5011,55_119_20207_2003_3,212X
5012,55_119_20216_2003_1,212X
5013,55_119_20231_2004_4,212X
5014,55_119_20238_2004_3,212X
5015,55_119_20249_2000_3,212X
5016,55_119_20254_2001_2,212X
5017,55_119_20255_2002_4,212Q
5018,55_119_20263_2004_3,212X
5019,55_119_20267_2002_4,212Q
5020,55_119_20270_2002_4,212X
5021,55_119_20272_2002_3,212Q
5022,55_119_20281_2004_4,212Q
5023,55_119_20286_2000_3,212X
5024,55_119_20291_2001_4,212X
5025,55_119_20311_2002_1,212Q
5026,55_119_20313_2000_3,212X
5027,55_119_20317_2003_2,212X
5028,55_119_20322_2001_4,212Q
5029,55_119_20325_2001_1,212X
5030,55_119_20326_2000_4,212X
5031,55_119_20328_2003_4,212X
5032,55_119_20332_2002_2,212X
5033,55_119_20347_2000_2,212X
5034,55_119_20351_2002_1,212Q
5035,55_119_20353_2004_2,212Q
5036,55_119_20355_2002_4,212X
5037,55_119_20370_2003_4,212X
5038,55_119_20371_2003_3,212X
5039,55_119_20374_2004_1,212X
5040,55_119_20375_2000_4,212Q
5041,55_119_20379_2000_3,212X
5042,55_119_20380_2000_4,212X
5043,55_119_20382_2000_4,212X
5044,55_119_20383_2000_2,212Q
5045,55_119_20384_2000_2,212X
5046,55_119_20387_2000_1,212X
5047,55_119_20390_2001_1,212X
5048,55_119_20391_2001_3,212X
5049,55_119_20396_2001_3,212X
5050,55_119_20397_2001_2,212X
5051,55_119_20415_2002_4,212X
5052,55_119_20419_2002_1,212X
5053,55_119_20421_2002_1,212Q
5054,55_119_20425_2002_4,212Q
5055,55_119_20426_2002_1,212X
5056,55_119_20428_2002_2,212Q
5057,55_119_20429_2002_3,212X
5058,55_119_20431_2003_2,212X
5059,55_119_20434_2003_3,212X
5060,55_119_20435_2003_3,212X
5061,55_119_20436_2003_2,212X
5062,55_119_20437_2003_4,212Q
5063,55_119_20441_2003_4,212X
5064,55_119_20461_2004_2,212X
5065,55_119_20463_2004_1,212X
5066,55_119_20465_2004_4,212Q
5067,55_119_20468_2004_4,212X
5068,55_119_20469_2004_2,212X
5069,55_119_29001_2004_4,212X
5070,55_119_29008_2001_3,212X
5071,55_119_29013_2003_1,212Q
5072,55_119_29016_2003_1,212X
5073,55_119_29017_2002_1,212X
5074,55_119_29022_2002_2,212X
5075,55_121_20014_2004_2,222L
5076,55_121_20018_2004_3,222L
5077,55_121_20046_2001_2,222L
5078,55_121_20050_2004_1,222L
5079,55_121_20052_2001_4,222L
5080,55_121_20063_2001_2,222L
5081,55_121_20076_2004_3,222L
5082,55_121_20079_2004_4,222L
5083,55_121_20090_2001_2,222L
5084,55_121_20091_2001_2,222L
5085,55_121_20106_2003_3,222L
5086,55_121_20129_2002_2,222L
5087,55_121_20140_2000_3,222L
5088,55_121_20184_2003_3,222L
5089,55_121_20201_2000_2,222L
5090,55_121_20224_2004_1,222L
5091,55_121_20226_2003_1,222L
5092,55_121_20239_2000_4,222L
5093,55_121_20245_2004_4,222L
5094,55_121_20247_2001_2,222L
5095,55_121_20269_2000_4,222L
5096,55_121_20277_2000_3,222L
5097,55_121_20280_2000_4,222L
5098,55_121_20286_2000_1,222L
5099,55_121_20290_2001_3,222L
5100,55_121_20293_2001_3,222L
5101,55_121_20296_2001_3,222L
5102,55_121_20320_2002_1,222L
5103,55_121_20323_2002_1,222L
5104,55_121_20327_2003_2,222L
5105,55_121_20336_2003_2,222L
5106,55_121_20347_2004_3,222L
5107,55_121_20360_2004_1,222L
5108,55_123_20003_2004_3,222L
5109,55_123_20028_2003_1,222L
5110,55_123_20030_2000_2,222L
5111,55_123_20031_2001_3,222L
5112,55_123_20062_2001_2,222L
5113,55_123_20073_2004_2,222L
5114,55_123_20084_2000_1,222L
5115,55_123_20088_2001_1,222L
5116,55_123_20091_2003_2,222L
5117,55_123_20092_2000_3,222L
5118,55_123_20100_2002_3,222L
5119,55_123_20101_2000_1,222L
5120,55_123_20110_2003_4,222L
5121,55_123_20137_2001_2,222L
5122,55_123_20138_2002_2,222L
5123,55_123_20148_2004_4,222L
5124,55_123_20149_2002_2,222L
5125,55_123_20151_2002_3,222L
5126,55_123_20161_2001_1,222L
5127,55_123_20162_2003_4,222L
5128,55_123_20182_2002_4,222L
5129,55_123_20185_2000_3,222L
5130,55_123_20194_2004_3,222L
5131,55_123_20196_2004_1,222L
5132,55_123_20202_2001_4,222L
5133,55_123_20204_2002_3,222L
5134,55_123_20209_2001_4,222L
5135,55_123_20212_2001_3,222L
5136,55_123_20220_2004_2,222L
5137,55_123_20228_2002_3,222L
5138,55_123_20230_2004_2,222L
5139,55_123_20231_2002_2,222L
5140,55_123_20233_2003_3,222L
5141,55_123_20236_2002_1,222L
5142,55_123_20238_2004_4,222L
5143,55_123_20240_2001_3,222L
5144,55_123_20261_2002_2,222L
5145,55_123_20266_2004_3,222L
5146,55_123_20277_2004_2,222L
5147,55_123_20286_2001_2,222L
5148,55_123_20289_2002_1,222L
5149,55_123_20311_2000_2,222L
5150,55_123_20316_2001_3,222L
5151,55_123_20320_2001_2,222L
5152,55_123_20324_2001_2,222L
5153,55_123_20343_2002_2,222L
5154,55_123_20344_2002_1,222L
5155,55_123_20348_2002_1,222L
5156,55_123_20350_2002_2,222L
5157,55_123_20354_2003_4,222L
5158,55_123_20356_2003_1,222L
5159,55_123_20357_2003_1,222L
5160,55_123_20358_2003_1,222L
5161,55_123_20361_2003_2,222L
5162,55_123_20382_2004_1,222L
5163,55_123_20387_2004_1,222L
5164,55_123_20388_2004_4,222L
5165,55_123_20389_2004_2,222L
5166,55_123_20391_2004_2,222L
5167,55_125_20003_2000_4,212X
5168,55_125_20014_2003_3,212X
5169,55_125_20017_2000_2,212X
5170,55_125_20021_2000_3,212X
5171,55_125_20025_2000_3,212X
5172,55_125_20027_2000_4,212X
5173,55_125_20037_2000_1,212X
5174,55_125_20041_2000_4,212J
5175,55_125_20042_2004_1,212X
5176,55_125_20043_2002_3,212X
5177,55_125_20049_2002_3,212X
5178,55_125_20063_2004_4,212X
5179,55_125_20088_2004_3,212X
5180,55_125_20089_2001_1,212X
5181,55_125_20091_2002_4,212X
5182,55_125_20098_2002_2,212X
5183,55_125_20100_2004_3,212X
5184,55_125_20111_2001_2,212X
5185,55_125_20119_2001_3,212J
5186,55_125_20127_2004_1,212X
5187,55_125_20131_2003_3,212X
5188,55_125_20143_2004_4,212X
5189,55_125_20167_2001_3,212X
5190,55_125_20169_2002_4,212X
5191,55_125_20170_2002_2,212X
5192,55_125_20171_2000_3,212X
5193,55_125_20175_2002_3,212X
5194,55_125_20176_2003_4,212X
5195,55_125_20177_2002_1,212X
5196,55_125_20191_2000_4,212X
5197,55_125_20203_2000_4,212X
5198,55_125_20210_2002_4,212X
5199,55_125_20211_2003_2,212X
5200,55_125_20215_2002_1,212X
5201,55_125_20217_2004_3,212X
5202,55_125_20224_2001_2,212X
5203,55_125_20230_2004_2,212X
5204,55_125_20234_2001_3,212X
5205,55_125_20236_2001_1,212X
5206,55_125_20242_2004_3,212J
5207,55_125_20258_2002_4,212J
5208,55_125_20259_2003_1,212X
5209,55_125_20261_2003_1,212J
5210,55_125_20265_2000_1,212X
5211,55_125_20270_2004_1,212X
5212,55_125_20283_2001_2,212X
5213,55_125_20294_2002_3,212X
5214,55_125_20304_2002_3,212X
5215,55_125_20307_2004_4,212X
5216,55_125_20313_2000_2,212J
5217,55_125_20317_2004_3,212X
5218,55_125_20323_2000_2,212X
5219,55_125_20326_2004_1,212X
5220,55_125_20331_2004_3,212X
5221,55_125_20337_2002_4,212J
5222,55_125_20345_2003_4,212J
5223,55_125_20350_2002_4,212X
5224,55_125_20355_2002_4,212X
5225,55_125_20358_2002_1,212J
5226,55_125_20364_2000_3,212X
5227,55_125_20365_2004_1,212X
5228,55_125_20374_2003_4,212X
5229,55_125_20375_2003_1,212X
5230,55_125_20377_2003_3,212X
5231,55_125_20378_2003_2,212X
5232,55_125_20379_2000_1,212X
5233,55_125_20380_2003_3,212X
5234,55_125_20382_2003_2,212X
5235,55_125_20383_2002_3,212X
5236,55_125_20384_2001_2,212X
5237,55_125_20385_2003_2,212X
5238,55_125_20386_2001_2,212X
5239,55_125_20387_2002_1,212X
5240,55_125_20389_2004_3,212X
5241,55_125_20390_2000_3,212X
5242,55_125_20392_2000_1,212X
5243,55_125_20393_2000_1,212J
5244,55_125_20394_2000_3,212X
5245,55_125_20395_2000_1,212J
5246,55_125_20396_2000_3,212X
5247,55_125_20398_2000_4,212X
5248,55_125_20399_2000_2,212X
5249,55_125_20400_2000_3,212X
5250,55_125_20402_2000_1,212X
5251,55_125_20404_2000_4,212X
5252,55_125_20407_2001_4,212J
5253,55_125_20408_2001_1,212J
5254,55_125_20409_2001_3,212X
5255,55_125_20410_2001_2,212X
5256,55_125_20412_2001_1,212X
5257,55_125_20414_2001_2,212X
5258,55_125_20415_2001_4,212X
5259,55_125_20417_2001_2,212X
5260,55_125_20418_2001_3,212X
5261,55_125_20420_2001_1,212X
5262,55_125_20422_2001_2,212X
5263,55_125_20437_2001_4,212X
5264,55_125_20439_2001_3,212X
5265,55_125_20440_2002_3,212J
5266,55_125_20441_2002_1,212J
5267,55_125_20442_2002_2,212X
5268,55_125_20443_2002_2,212X
5269,55_125_20444_2002_4,212X
5270,55_125_20445_2002_4,212X
5271,55_125_20446_2002_4,212X
5272,55_125_20447_2002_3,212X
5273,55_125_20450_2002_3,212X
5274,55_125_20452_2002_2,212X
5275,55_125_20453_2002_2,212J
5276,55_125_20456_2003_1,212J
5277,55_125_20459_2003_1,212X
5278,55_125_20461_2003_3,212X
5279,55_125_20462_2003_2,212X
5280,55_125_20464_2003_4,212X
5281,55_125_20465_2003_4,212X
5282,55_125_20466_2003_1,212X
5283,55_125_20467_2003_1,212X
5284,55_125_20468_2003_4,212J
5285,55_125_20469_2003_1,212J
5286,55_125_20485_2003_2,212X
5287,55_125_20488_2004_3,212J
5288,55_125_20492_2004_1,212X
5289,55_125_20493_2004_3,212X
5290,55_125_20495_2004_1,212X
5291,55_125_20497_2004_1,212X
5292,55_125_20498_2004_1,212X
5293,55_125_20502_2004_4,212X
5294,55_125_20503_2004_2,212X
5295,55_125_20504_2004_1,212X
5296,55_125_20505_2004_1,212X
5297,55_125_29001_2000_1,212X
5298,55_125_29005_2002_3,212X
5299,55_125_29006_2004_1,212X
5300,55_125_29007_2004_4,212X
5301,55_125_29012_2000_4,212X
5302,55_125_29013_2001_1,212X
5303,55_125_29015_2002_2,212X
5304,55_125_29018_2001_3,212X
5305,55_125_29019_2002_2,212X
5306,55_125_29020_2004_3,212X
5307,55_127_20104_2000_3,222K
5308,55_127_20141_2001_2,222K
5309,55_127_20144_2002_2,222K
5310,55_127_20187_2000_2,222K
5311,55_127_20212_2004_1,222K
5312,55_127_20215_2000_1,222K
5313,55_127_20216_2004_2,222K
5314,55_127_20230_2001_1,222K
5315,55_127_20251_2001_1,222K
5316,55_127_20266_2003_4,222K
5317,55_127_20292_2004_2,222K
5318,55_129_20002_2001_3,212X
5319,55_129_20004_2004_4,212K
5320,55_129_20005_2004_2,212K
5321,55_129_20028_2000_4,212X
5322,55_129_20031_2003_2,212Q
5323,55_129_20041_2003_1,212Q
5324,55_129_20045_2002_2,212X
5325,55_129_20049_2001_4,212K
5326,55_129_20050_2004_3,212K
5327,55_129_20058_2000_4,212K
5328,55_129_20060_2001_4,212K
5329,55_129_20070_2003_1,212Q
5330,55_129_20073_2001_2,212K
5331,55_129_20074_2004_3,212Q
5332,55_129_20078_2000_2,212Q
5333,55_129_20091_2002_4,212X
5334,55_129_20096_2001_2,212K
5335,55_129_20099_2003_2,212K
5336,55_129_20103_2000_4,212X
5337,55_129_20116_2004_3,212K
5338,55_129_20128_2004_3,212K
5339,55_129_20133_2000_2,212X
5340,55_129_20139_2004_4,212X
5341,55_129_20144_2000_2,212Q
5342,55_129_20145_2002_1,212Q
5343,55_129_20153_2004_2,212K
5344,55_129_20157_2004_4,212K
5345,55_129_20183_2004_1,212X
5346,55_129_20191_2004_4,212K
5347,55_129_20205_2000_3,212K
5348,55_129_20207_2003_1,212X
5349,55_129_20220_2003_3,212X
5350,55_129_20221_2004_2,212X
5351,55_129_20224_2001_4,212Q
5352,55_129_20226_2000_3,212K
5353,55_129_20227_2001_1,212K
5354,55_129_20228_2001_3,212K
5355,55_129_20238_2000_3,212Q
5356,55_129_20255_2002_1,212K
5357,55_129_20264_2001_1,212X
5358,55_129_20268_2002_2,212X
5359,55_129_20281_2004_1,212Q
5360,55_129_20283_2003_1,212K
5361,55_129_20284_2003_3,212X
5362,55_129_20287_2004_4,212X
5363,55_129_20294_2000_3,212Q
5364,55_129_20297_2004_2,212Q
5365,55_129_20298_2002_2,212X
5366,55_129_20306_2002_3,212Q
5367,55_129_20310_2001_4,212K
5368,55_129_20314_2000_1,212K
5369,55_129_20325_2002_2,212Q
5370,55_129_20326_2002_1,212Q
5371,55_129_20329_2001_4,212X
5372,55_129_20330_2004_2,212Q
5373,55_129_20339_2003_1,212K
5374,55_129_20341_2002_3,212K
5375,55_129_20346_2002_1,212X
5376,55_129_20348_2002_3,212X
5377,55_129_20351_2003_3,212K
5378,55_129_20354_2000_2,212K
5379,55_129_20357_2000_2,212K
5380,55_129_20358_2000_2,212X
5381,55_129_20360_2000_2,212X
5382,55_129_20362_2000_2,212K
5383,55_129_20363_2000_1,212Q
5384,55_129_20370_2001_1,212X
5385,55_129_20372_2001_2,212K
5386,55_129_20373_2001_3,212K
5387,55_129_20377_2001_2,212X
5388,55_129_20378_2001_4,212Q
5389,55_129_20379_2001_1,212Q
5390,55_129_20380_2001_4,212K
5391,55_129_20381_2001_4,212X
5392,55_129_20383_2001_3,212K
5393,55_129_20398_2002_2,212K
5394,55_129_20399_2002_2,212K
5395,55_129_20401_2002_1,212K
5396,55_129_20402_2002_4,212K
5397,55_129_20403_2002_4,212K
5398,55_129_20404_2002_2,212Q
5399,55_129_20406_2002_4,212Q
5400,55_129_20408_2002_4,212X
5401,55_129_20409_2002_3,212K
5402,55_129_20410_2002_3,212K
5403,55_129_20411_2002_1,212K
5404,55_129_20412_2002_3,212Q
5405,55_129_20413_2003_2,212X
5406,55_129_20414_2003_3,212K
5407,55_129_20415_2003_1,212X
5408,55_129_20416_2003_3,212X
5409,55_129_20417_2003_2,212K
5410,55_129_20419_2003_2,212K
5411,55_129_20420_2003_1,212K
5412,55_129_20421_2003_1,212X
5413,55_129_20424_2003_3,212K
5414,55_129_20426_2003_4,212K
5415,55_129_20427_2003_2,212X
5416,55_129_20428_2003_3,212Q
5417,55_129_20442_2004_2,212K
5418,55_129_20444_2004_3,212K
5419,55_129_20446_2004_3,212Q
5420,55_129_20447_2004_1,212X
5421,55_129_20450_2004_2,212K
5422,55_129_20451_2004_2,212K
5423,55_129_20452_2004_1,212X
5424,55_129_20465_2003_4,212X
5425,55_13_10486_2006_3,212K
5426,55_13_20003_2002_1,212K
5427,55_13_20009_2001_4,212K
5428,55_13_20016_2002_4,212K
5429,55_13_20019_2004_2,212K
5430,55_13_20024_2000_1,212K
5431,55_13_20030_2003_1,212K
5432,55_13_20034_2003_2,212K
5433,55_13_20039_2002_1,212K
5434,55_13_20040_2000_4,212K
5435,55_13_20045_2003_4,212K
5436,55_13_20051_2001_4,212Q
5437,55_13_20056_2001_2,212K
5438,55_13_20062_2000_2,212K
5439,55_13_20075_2001_4,212K
5440,55_13_20078_2000_4,212K
5441,55_13_20084_2004_1,212K
5442,55_13_20090_2001_4,212K
5443,55_13_20093_2002_1,212K
5444,55_13_20117_2003_4,212K
5445,55_13_20120_2003_2,212K
5446,55_13_20124_2004_4,212K
5447,55_13_20131_2003_1,212K
5448,55_13_20141_2002_2,212K
5449,55_13_20145_2002_4,212K
5450,55_13_20152_2001_4,212K
5451,55_13_20153_2002_3,212K
5452,55_13_20163_2003_4,212K
5453,55_13_20168_2001_4,212K
5454,55_13_20171_2004_2,212Q
5455,55_13_20173_2001_1,212K
5456,55_13_20199_2002_1,212K
5457,55_13_20201_2000_3,212K
5458,55_13_20209_2002_1,212Q
5459,55_13_20219_2004_3,212K
5460,55_13_20224_2001_4,212K
5461,55_13_20228_2004_4,212K
5462,55_13_20236_2003_2,212K
5463,55_13_20243_2002_1,212K
5464,55_13_20246_2003_4,212Q
5465,55_13_20247_2004_3,212K
5466,55_13_20263_2002_4,212K
5467,55_13_20271_2003_2,212K
5468,55_13_20273_2003_3,212K
5469,55_13_20282_2003_3,212K
5470,55_13_20283_2001_3,212K
5471,55_13_20286_2001_1,212K
5472,55_13_20301_2004_2,212K
5473,55_13_20327_2004_3,212K
5474,55_13_20334_2001_4,212K
5475,55_13_20335_2004_4,212K
5476,55_13_20337_2000_1,212K
5477,55_13_20344_2002_1,212K
5478,55_13_20349_2004_4,212K
5479,55_13_20350_2000_3,212K
5480,55_13_20368_2003_1,212K
5481,55_13_20369_2000_3,212K
5482,55_13_20372_2000_3,212K
5483,55_13_20376_2000_3,212K
5484,55_13_20379_2000_2,212Q
5485,55_13_20382_2000_3,212K
5486,55_13_20384_2000_1,212K
5487,55_13_20390_2001_2,212K
5488,55_13_20392_2001_3,212K
5489,55_13_20393_2001_3,212K
5490,55_13_20394_2001_3,212Q
5491,55_13_20395_2001_2,212K
5492,55_13_20397_2001_3,212Q
5493,55_13_20399_2001_1,212K
5494,55_13_20401_2001_3,212K
