MAPVALUE,PLT_KEY
2860,55_51_20359_2001_2
2861,55_51_20361_2001_1
2862,55_51_20363_2001_1
2863,55_51_20379_2001_3
2864,55_51_20382_2002_3
2865,55_51_20383_2002_3
2866,55_51_20384_2002_3
2867,55_51_20385_2002_1
2868,55_51_20386_2002_3
2869,55_51_20387_2002_2
2870,55_51_20388_2002_1
2871,55_51_20389_2002_1
2872,55_51_20391_2002_1
2873,55_51_20392_2002_4
2874,55_51_20393_2002_4
2875,55_51_20395_2002_4
2876,55_51_20396_2002_3
2877,55_51_20397_2003_2
2878,55_51_20399_2003_4
2879,55_51_20401_2003_1
2880,55_51_20402_2003_3
2881,55_51_20403_2003_3
2882,55_51_20404_2003_3
2883,55_51_20406_2003_3
2884,55_51_20408_2003_4
2885,55_51_20410_2003_2
2886,55_51_20411_2003_4
2887,55_51_20425_2004_2
2888,55_51_20426_2004_3
2889,55_51_20427_2004_4
2890,55_51_20428_2004_3
2891,55_51_20429_2004_1
2892,55_51_20430_2004_3
2893,55_51_20431_2004_4
2894,55_51_20432_2004_1
2895,55_51_20433_2004_2
2896,55_51_20435_2004_4
2897,55_51_20436_2004_2
2898,55_51_20448_2003_2
2899,55_53_20003_2001_2
2900,55_53_20005_2001_2
2901,55_53_20007_2004_3
2902,55_53_20011_2002_1
2903,55_53_20019_2003_2
2904,55_53_20020_2003_3
2905,55_53_20033_2004_4
2906,55_53_20036_2000_4
2907,55_53_20038_2000_4
2908,55_53_20040_2002_3
2909,55_53_20043_2000_3
2910,55_53_20048_2002_2
2911,55_53_20049_2001_4
2912,55_53_20068_2001_4
2913,55_53_20078_2002_3
2914,55_53_20080_2002_3
2915,55_53_20100_2001_4
2916,55_53_20102_2003_1
2917,55_53_20105_2000_3
2918,55_53_20113_2004_1
2919,55_53_20119_2002_3
2920,55_53_20122_2001_4
2921,55_53_20127_2003_2
2922,55_53_20143_2000_1
2923,55_53_20144_2004_1
2924,55_53_20155_2003_3
2925,55_53_20162_2003_1
2926,55_53_20164_2001_3
2927,55_53_20173_2003_1
2928,55_53_20175_2001_1
2929,55_53_20182_2001_1
2930,55_53_20193_2000_2
2931,55_53_20196_2002_4
2932,55_53_20197_2004_2
2933,55_53_20203_2000_2
2934,55_53_20205_2003_2
2935,55_53_20212_2002_4
2936,55_53_20213_2004_1
2937,55_53_20218_2004_2
2938,55_53_20221_2003_1
2939,55_53_20235_2003_4
2940,55_53_20263_2000_4
2941,55_53_20265_2004_1
2942,55_53_20277_2000_3
2943,55_53_20279_2001_3
2944,55_53_20283_2002_1
2945,55_53_20287_2003_2
2946,55_53_20309_2000_4
2947,55_53_20316_2004_1
2948,55_53_20324_2002_3
2949,55_53_20326_2004_1
2950,55_53_20328_2004_2
2951,55_53_20331_2002_4
2952,55_53_20334_2000_2
2953,55_53_20348_2001_2
2954,55_53_20371_2000_1
2955,55_53_20376_2004_1
2956,55_53_20380_2004_2
2957,55_53_20381_2004_3
2958,55_53_20386_2000_2
2959,55_53_20393_2004_2
2960,55_53_20396_2001_3
2961,55_53_20400_2003_1
2962,55_53_20401_2002_4
2963,55_53_20403_2000_2
2964,55_53_20404_2003_4
2965,55_53_20405_2003_2
2966,55_53_20408_2002_3
2967,55_53_20410_2000_2
2968,55_53_20411_2000_1
2969,55_53_20413_2000_3
2970,55_53_20414_2000_1
2971,55_53_20418_2000_1
2972,55_53_20420_2000_2
2973,55_53_20421_2000_2
2974,55_53_20429_2001_2
2975,55_53_20432_2001_4
2976,55_53_20433_2001_2
2977,55_53_20437_2001_3
2978,55_53_20438_2001_2
2979,55_53_20439_2001_1
2980,55_53_20441_2001_4
2981,55_53_20442_2001_3
2982,55_53_20459_2002_1
2983,55_53_20460_2002_3
2984,55_53_20461_2002_3
2985,55_53_20462_2002_2
2986,55_53_20463_2002_3
2987,55_53_20466_2002_2
2988,55_53_20467_2002_4
2989,55_53_20468_2002_2
2990,55_53_20469_2002_2
2991,55_53_20470_2002_1
2992,55_53_20471_2002_1
2993,55_53_20472_2002_4
2994,55_53_20478_2003_2
2995,55_53_20479_2003_4
2996,55_53_20481_2003_1
2997,55_53_20487_2003_1
2998,55_53_20488_2003_1
2999,55_53_20505_2004_3
3000,55_53_20510_2004_3
3001,55_53_20512_2004_4
3002,55_53_20514_2004_2
3003,55_53_20516_2004_2
3004,55_53_20517_2004_1
3005,55_55_20013_2003_4
3006,55_55_20026_2002_4
3007,55_55_20047_2004_2
3008,55_55_20048_2004_3
3009,55_55_20052_2004_4
3010,55_55_20082_2001_4
3011,55_55_20103_2000_2
3012,55_55_20228_2001_2
3013,55_55_20232_2001_4
3014,55_55_20249_2002_4
3015,55_55_20261_2003_3
3016,55_55_20279_2004_3
3017,55_57_20002_2004_2
3018,55_57_20004_2000_2
3019,55_57_20007_2004_4
3020,55_57_20008_2004_2
3021,55_57_20016_2000_3
3022,55_57_20017_2000_2
3023,55_57_20026_2002_3
3024,55_57_20031_2003_4
3025,55_57_20040_2000_4
3026,55_57_20046_2003_2
3027,55_57_20047_2003_3
3028,55_57_20053_2004_2
3029,55_57_20061_2000_2
3030,55_57_20071_2001_4
3031,55_57_20076_2003_2
3032,55_57_20077_2002_4
3033,55_57_20078_2000_3
3034,55_57_20097_2004_4
3035,55_57_20104_2004_1
3036,55_57_20110_2001_4
3037,55_57_20122_2002_4
3038,55_57_20149_2001_3
3039,55_57_20152_2000_2
3040,55_57_20159_2001_1
3041,55_57_20166_2002_3
3042,55_57_20173_2000_2
3043,55_57_20175_2003_2
3044,55_57_20187_2000_4
3045,55_57_20200_2002_2
3046,55_57_20205_2001_4
3047,55_57_20211_2001_2
3048,55_57_20212_2003_1
3049,55_57_20216_2002_2
3050,55_57_20218_2003_1
3051,55_57_20221_2001_3
3052,55_57_20243_2000_4
3053,55_57_20245_2001_4
3054,55_57_20255_2003_4
3055,55_57_20269_2004_4
3056,55_57_20283_2001_2
3057,55_57_20285_2003_2
3058,55_57_20287_2002_2
3059,55_57_20290_2000_4
3060,55_57_20296_2000_2
3061,55_57_20303_2004_2
3062,55_57_20320_2004_3
3063,55_57_20324_2003_4
3064,55_57_20328_2002_1
3065,55_57_20329_2002_4
3066,55_57_20333_2002_4
3067,55_57_20335_2000_3
3068,55_57_20338_2000_4
3069,55_57_20339_2000_1
3070,55_57_20342_2000_2
3071,55_57_20344_2000_1
3072,55_57_20345_2000_4
3073,55_57_20346_2000_3
3074,55_57_20348_2000_2
3075,55_57_20349_2000_1
3076,55_57_20351_2001_4
3077,55_57_20352_2001_3
3078,55_57_20356_2001_2
3079,55_57_20382_2002_4
3080,55_57_20383_2002_4
3081,55_57_20385_2002_4
3082,55_57_20389_2003_2
3083,55_57_20390_2003_2
3084,55_57_20392_2003_2
3085,55_57_20393_2003_3
3086,55_57_20394_2003_1
3087,55_57_20396_2003_1
3088,55_57_20413_2004_3
3089,55_57_20416_2004_1
3090,55_57_20417_2004_2
3091,55_57_20418_2004_3
3092,55_57_20424_2004_3
3093,55_59_20026_2004_1
3094,55_59_20064_2002_2
3095,55_59_20066_2000_3
3096,55_59_20077_2003_2
3097,55_59_20273_2002_4
3098,55_61_20029_2000_2
3099,55_61_20064_2003_1
3100,55_61_20068_2004_3
3101,55_61_20093_2000_2
3102,55_61_20100_2003_4
3103,55_61_20329_2004_4
3104,55_63_20002_2003_4
3105,55_63_20004_2002_3
3106,55_63_20016_2000_4
3107,55_63_20030_2004_1
3108,55_63_20031_2000_4
3109,55_63_20037_2004_1
3110,55_63_20053_2003_1
3111,55_63_20064_2001_3
3112,55_63_20075_2001_4
3113,55_63_20096_2001_2
3114,55_63_20100_2004_1
3115,55_63_20102_2001_2
3116,55_63_20114_2003_4
3117,55_63_20117_2002_4
3118,55_63_20135_2001_1
3119,55_63_20140_2000_4
3120,55_63_20145_2000_1
3121,55_63_20156_2003_2
3122,55_63_20158_2001_2
3123,55_63_20163_2000_3
3124,55_63_20165_2002_2
3125,55_63_20200_2002_2
3126,55_63_20204_2000_4
3127,55_63_20205_2001_3
3128,55_63_20208_2000_2
3129,55_63_20209_2000_4
3130,55_63_20212_2001_1
3131,55_63_20215_2001_3
3132,55_63_20219_2001_1
3133,55_63_20229_2002_2
3134,55_63_20233_2002_2
3135,55_63_20234_2002_4
3136,55_63_20239_2003_4
3137,55_63_20240_2003_4
3138,55_63_20241_2003_1
3139,55_65_20048_2002_4
3140,55_65_20079_2004_2
3141,55_65_20085_2000_4
3142,55_65_20104_2004_2
3143,55_65_20127_2001_3
3144,55_65_20160_2002_1
3145,55_65_20173_2003_2
3146,55_65_20207_2003_4
3147,55_65_20217_2004_2
3148,55_65_20230_2001_1
3149,55_65_20252_2000_3
3150,55_65_20257_2001_3
3151,55_65_20284_2002_3
3152,55_65_20286_2003_2
3153,55_65_20292_2003_1
3154,55_65_20314_2004_1
3155,55_67_20003_2004_2
3156,55_67_20004_2004_4
3157,55_67_20007_2000_1
3158,55_67_20016_2001_1
3159,55_67_20019_2001_1
3160,55_67_20021_2004_4
3161,55_67_20034_2002_2
3162,55_67_20052_2000_3
3163,55_67_20055_2000_3
3164,55_67_20059_2000_3
3165,55_67_20064_2000_1
3166,55_67_20066_2004_4
3167,55_67_20074_2002_3
3168,55_67_20077_2003_2
3169,55_67_20085_2004_4
3170,55_67_20092_2004_2
3171,55_67_20093_2000_4
3172,55_67_20094_2002_2
3173,55_67_20111_2002_2
3174,55_67_20121_2004_2
3175,55_67_20124_2003_2
3176,55_67_20129_2000_3
3177,55_67_20130_2003_2
3178,55_67_20131_2003_3
3179,55_67_20141_2004_3
3180,55_67_20143_2001_2
3181,55_67_20147_2001_2
3182,55_67_20172_2001_3
3183,55_67_20177_2000_4
3184,55_67_20179_2004_2
3185,55_67_20191_2001_3
3186,55_67_20196_2001_3
3187,55_67_20197_2004_4
3188,55_67_20200_2000_2
3189,55_67_20201_2001_3
3190,55_67_20204_2004_3
3191,55_67_20224_2004_4
3192,55_67_20226_2001_1
3193,55_67_20228_2003_3
3194,55_67_20230_2001_2
3195,55_67_20244_2001_1
3196,55_67_20246_2002_3
3197,55_67_20248_2002_1
3198,55_67_20254_2004_2
3199,55_67_20256_2000_2
3200,55_67_20263_2001_2
3201,55_67_20272_2000_3
3202,55_67_20273_2002_4
3203,55_67_20279_2004_3
3204,55_67_20281_2001_1
3205,55_67_20283_2002_4
3206,55_67_20290_2001_4
3207,55_67_20291_2004_4
3208,55_67_20292_2002_3
3209,55_67_20294_2002_4
3210,55_67_20313_2004_3
3211,55_67_20315_2001_1
3212,55_67_20318_2002_1
3213,55_67_20319_2000_3
3214,55_67_20321_2000_2
3215,55_67_20324_2001_2
3216,55_67_20329_2004_1
3217,55_67_20330_2002_2
3218,55_67_20335_2000_1
3219,55_67_20337_2000_4
3220,55_67_20338_2003_2
3221,55_67_20339_2001_2
3222,55_67_20343_2000_1
3223,55_67_20347_2000_1
3224,55_67_20349_2001_2
3225,55_67_20350_2000_2
3226,55_67_20351_2000_4
3227,55_67_20352_2000_2
3228,55_67_20353_2000_2
3229,55_67_20357_2000_1
3230,55_67_20358_2000_3
3231,55_67_20360_2000_3
3232,55_67_20361_2000_2
3233,55_67_20362_2000_4
3234,55_67_20363_2000_2
3235,55_67_20364_2001_2
3236,55_67_20365_2001_1
3237,55_67_20366_2001_4
3238,55_67_20367_2001_3
3239,55_67_20369_2001_2
3240,55_67_20370_2001_2
3241,55_67_20371_2001_2
3242,55_67_20372_2001_3
3243,55_67_20373_2001_3
3244,55_67_20374_2001_4
3245,55_67_20375_2001_3
3246,55_67_20392_2001_1
3247,55_67_20395_2002_1
3248,55_67_20397_2002_2
3249,55_67_20398_2002_4
3250,55_67_20402_2002_1
3251,55_67_20403_2002_1
3252,55_67_20404_2003_4
3253,55_67_20407_2003_3
3254,55_67_20408_2003_1
3255,55_67_20409_2003_3
3256,55_67_20410_2003_1
3257,55_67_20413_2003_2
3258,55_67_20414_2003_2
3259,55_67_20416_2003_2
3260,55_67_20417_2003_1
3261,55_67_20418_2003_4
3262,55_67_20420_2003_2
3263,55_67_20434_2003_2
3264,55_67_20440_2004_1
3265,55_67_20441_2004_2
3266,55_67_20442_2004_1
3267,55_67_20443_2004_2
3268,55_67_20444_2004_1
3269,55_67_20445_2004_3
3270,55_67_20446_2004_3
3271,55_67_20447_2004_3
3272,55_67_20448_2004_4
3273,55_67_20465_2004_1
3274,55_67_20466_2004_3
3275,55_69_20002_2001_2
3276,55_69_20008_2004_3
3277,55_69_20010_2001_3
3278,55_69_20028_2000_4
3279,55_69_20030_2003_3
3280,55_69_20031_2000_2
3281,55_69_20040_2000_3
3282,55_69_20048_2004_2
3283,55_69_20060_2001_4
3284,55_69_20061_2002_3
3285,55_69_20063_2001_2
3286,55_69_20067_2004_3
3287,55_69_20069_2002_3
3288,55_69_20070_2003_3
3289,55_69_20074_2000_1
3290,55_69_20089_2002_4
3291,55_69_20090_2001_3
3292,55_69_20095_2003_2
3293,55_69_20098_2002_3
3294,55_69_20107_2000_3
3295,55_69_20108_2000_4
3296,55_69_20110_2001_4
3297,55_69_20114_2001_2
3298,55_69_20129_2000_4
3299,55_69_20135_2002_4
3300,55_69_20136_2004_1
3301,55_69_20144_2000_2
3302,55_69_20159_2002_2
3303,55_69_20163_2001_2
3304,55_69_20169_2003_3
3305,55_69_20170_2002_3
3306,55_69_20171_2004_2
3307,55_69_20175_2000_3
3308,55_69_20187_2003_1
3309,55_69_20193_2000_2
3310,55_69_20194_2003_1
3311,55_69_20196_2003_4
3312,55_69_20200_2001_4
3313,55_69_20201_2003_1
3314,55_69_20206_2000_1
3315,55_69_20207_2001_1
3316,55_69_20209_2002_3
3317,55_69_20215_2001_1
3318,55_69_20216_2001_2
3319,55_69_20227_2001_1
3320,55_69_20231_2000_2
3321,55_69_20235_2000_3
3322,55_69_20242_2002_1
3323,55_69_20247_2004_1
3324,55_69_20249_2000_3
3325,55_69_20253_2003_3
3326,55_69_20259_2003_1
3327,55_69_20262_2004_3
3328,55_69_20274_2003_4
3329,55_69_20277_2002_2
3330,55_69_20280_2004_2
3331,55_69_20290_2003_1
3332,55_69_20302_2001_1
3333,55_69_20305_2000_4
3334,55_69_20306_2001_2
3335,55_69_20315_2002_1
3336,55_69_20325_2002_3
3337,55_69_20329_2000_3
3338,55_69_20332_2004_3
3339,55_69_20333_2000_2
3340,55_69_20341_2002_4
3341,55_69_20345_2004_4
3342,55_69_20347_2000_2
3343,55_69_20348_2004_3
3344,55_69_20353_2003_2
3345,55_69_20354_2003_2
3346,55_69_20356_2003_4
3347,55_69_20357_2001_2
3348,55_69_20358_2001_3
3349,55_69_20360_2000_3
3350,55_69_20361_2001_4
3351,55_69_20362_2004_3
3352,55_69_20363_2003_2
3353,55_69_20364_2002_1
3354,55_69_20365_2000_3
3355,55_69_20366_2004_1
3356,55_69_20367_2001_2
3357,55_69_20368_2000_2
3358,55_69_20369_2000_4
3359,55_69_20374_2000_3
3360,55_69_20375_2000_4
3361,55_69_20377_2000_3
3362,55_69_20378_2000_4
3363,55_69_20379_2000_2
3364,55_69_20380_2000_3
3365,55_69_20381_2000_3
3366,55_69_20384_2001_3
3367,55_69_20385_2001_4
3368,55_69_20386_2001_2
3369,55_69_20388_2001_3
3370,55_69_20389_2001_1
3371,55_69_20390_2001_1
3372,55_69_20392_2001_4
3373,55_69_20394_2001_4
3374,55_69_20396_2001_4
3375,55_69_20414_2002_3
3376,55_69_20415_2002_4
3377,55_69_20416_2002_4
3378,55_69_20417_2002_2
3379,55_69_20418_2002_1
3380,55_69_20419_2002_4
3381,55_69_20421_2002_3
3382,55_69_20423_2002_1
3383,55_69_20424_2002_4
3384,55_69_20425_2002_3
3385,55_69_20426_2002_1
3386,55_69_20429_2003_2
3387,55_69_20430_2003_1
3388,55_69_20432_2003_3
3389,55_69_20434_2003_2
3390,55_69_20437_2003_4
3391,55_69_20438_2003_1
3392,55_69_20440_2003_1
3393,55_69_20453_2004_2
3394,55_69_20456_2004_2
3395,55_69_20458_2004_3
3396,55_69_20461_2004_1
3397,55_69_20464_2004_2
3398,55_69_20481_2004_1
3399,55_69_20482_2004_2
3400,55_69_20483_2004_1
3401,55_69_20484_2004_4
3402,55_7_20005_2003_2
3403,55_7_20006_2002_4
3404,55_7_20011_2000_4
3405,55_7_20014_2004_1
3406,55_7_20018_2002_4
3407,55_7_20026_2000_2
3408,55_7_20036_2001_3
3409,55_7_20038_2003_1
3410,55_7_20039_2003_2
3411,55_7_20040_2000_2
3412,55_7_20041_2004_2
3413,55_7_20044_2001_3
3414,55_7_20046_2001_2
3415,55_7_20048_2004_1
3416,55_7_20049_2000_4
3417,55_7_20053_2002_2
3418,55_7_20054_2002_2
3419,55_7_20055_2004_4
3420,55_7_20056_2004_2
3421,55_7_20059_2004_3
3422,55_7_20060_2002_3
3423,55_7_20065_2003_2
3424,55_7_20073_2000_4
3425,55_7_20075_2001_1
3426,55_7_20084_2000_1
3427,55_7_20085_2001_1
3428,55_7_20086_2003_1
3429,55_7_20089_2003_3
3430,55_7_20091_2002_1
3431,55_7_20092_2004_4
3432,55_7_20094_2001_4
3433,55_7_20096_2000_2
3434,55_7_20099_2001_2
3435,55_7_20108_2004_2
3436,55_7_20112_2003_1
3437,55_7_20123_2004_1
3438,55_7_20125_2003_2
3439,55_7_20126_2003_4
3440,55_7_20134_2000_4
3441,55_7_20156_2000_2
3442,55_7_20158_2000_4
3443,55_7_20167_2000_3
3444,55_7_20171_2000_4
3445,55_7_20181_2002_2
3446,55_7_20182_2001_3
3447,55_7_20198_2002_4
3448,55_7_20203_2000_3
3449,55_7_20205_2001_1
3450,55_7_20207_2003_1
3451,55_7_20217_2002_3
3452,55_7_20219_2002_4
3453,55_7_20220_2000_4
3454,55_7_20224_2001_2
3455,55_7_20226_2004_3
3456,55_7_20234_2001_3
3457,55_7_20241_2001_1
3458,55_7_20242_2004_2
3459,55_7_20247_2002_2
3460,55_7_20255_2000_3
3461,55_7_20256_2003_1
3462,55_7_20257_2003_4
3463,55_7_20265_2003_4
3464,55_7_20266_2002_3
3465,55_7_20268_2004_4
3466,55_7_20270_2001_3
3467,55_7_20274_2004_1
3468,55_7_20275_2001_3
3469,55_7_20278_2000_4
3470,55_7_20281_2003_3
3471,55_7_20283_2002_4
3472,55_7_20286_2002_1
3473,55_7_20287_2004_3
3474,55_7_20290_2004_3
3475,55_7_20293_2001_3
3476,55_7_20294_2002_4
3477,55_7_20303_2000_4
3478,55_7_20310_2002_3
3479,55_7_20314_2004_3
3480,55_7_20320_2002_3
3481,55_7_20322_2001_1
3482,55_7_20326_2001_4
3483,55_7_20328_2003_4
3484,55_7_20330_2002_2
3485,55_7_20333_2003_2
3486,55_7_20336_2000_1
3487,55_7_20344_2003_4
3488,55_7_20352_2002_1
3489,55_7_20356_2002_4
3490,55_7_20358_2002_2
3491,55_7_20359_2003_4
3492,55_7_20361_2002_3
3493,55_7_20369_2003_4
3494,55_7_20377_2000_4
3495,55_7_20380_2000_3
3496,55_7_20381_2001_4
3497,55_7_20382_2003_3
3498,55_7_20391_2000_3
3499,55_7_20392_2001_2
3500,55_7_20393_2002_1
3501,55_7_20395_2004_4
3502,55_7_20396_2002_1
3503,55_7_20401_2001_1
3504,55_7_20403_2004_4
3505,55_7_20409_2004_1
3506,55_7_20411_2001_1
3507,55_7_20414_2003_4
3508,55_7_20418_2003_1
3509,55_7_20424_2004_1
3510,55_7_20431_2001_4
3511,55_7_20434_2000_1
3512,55_7_20438_2000_4
3513,55_7_20440_2004_1
3514,55_7_20441_2004_3
3515,55_7_20444_2001_4
3516,55_7_20445_2001_2
3517,55_7_20447_2001_1
3518,55_7_20451_2000_2
3519,55_7_20452_2000_3
3520,55_7_20453_2001_4
3521,55_7_20455_2004_4
3522,55_7_20461_2003_4
3523,55_7_20468_2000_3
3524,55_7_20472_2000_4
3525,55_7_20475_2000_1
3526,55_7_20480_2003_3
3527,55_7_20484_2000_4
3528,55_7_20492_2000_3
3529,55_7_20494_2003_1
3530,55_7_20496_2000_3
3531,55_7_20498_2004_2
3532,55_7_20506_2001_3
3533,55_7_20519_2001_2
3534,55_7_20521_2004_4
3535,55_7_20522_2004_4
3536,55_7_20525_2000_2
3537,55_7_20528_2000_4
3538,55_7_20536_2002_1
3539,55_7_20539_2004_1
3540,55_7_20542_2001_2
3541,55_7_20543_2002_3
3542,55_7_20544_2002_1
3543,55_7_20554_2004_1
3544,55_7_20555_2003_1
3545,55_7_20567_2000_3
3546,55_7_20569_2002_2
3547,55_7_20570_2004_4
3548,55_7_20571_2000_4
3549,55_7_20572_2002_3
3550,55_7_20573_2003_1
3551,55_7_20574_2004_2
3552,55_7_20575_2002_4
3553,55_7_20583_2003_4
3554,55_7_20596_2004_3
3555,55_7_20597_2003_4
3556,55_7_20598_2001_4
3557,55_7_20601_2001_3
3558,55_7_20604_2000_3
3559,55_7_20606_2000_4
3560,55_7_20608_2000_4
3561,55_7_20609_2000_3
3562,55_7_20610_2000_2
3563,55_7_20611_2000_2
3564,55_7_20618_2000_2
3565,55_7_20619_2000_3
3566,55_7_20620_2000_3
3567,55_7_20621_2000_1
3568,55_7_20622_2000_2
3569,55_7_20632_2000_1
3570,55_7_20634_2000_4
3571,55_7_20635_2000_3
3572,55_7_20636_2001_3
3573,55_7_20637_2001_4
3574,55_7_20638_2001_4
3575,55_7_20639_2001_1
3576,55_7_20640_2001_3
3577,55_7_20641_2001_2
3578,55_7_20643_2001_1
3579,55_7_20644_2001_2
3580,55_7_20645_2001_3
3581,55_7_20646_2001_4
3582,55_7_20648_2001_3
3583,55_7_20649_2001_1
3584,55_7_20650_2001_3
3585,55_7_20652_2001_4
3586,55_7_20654_2001_2
3587,55_7_20655_2001_3
3588,55_7_20656_2001_2
3589,55_7_20657_2001_4
3590,55_7_20681_2002_1
3591,55_7_20682_2002_3
3592,55_7_20683_2002_2
3593,55_7_20684_2002_4
3594,55_7_20685_2002_2
3595,55_7_20686_2002_4
3596,55_7_20689_2002_2
3597,55_7_20692_2002_4
3598,55_7_20693_2002_4
3599,55_7_20695_2002_1
3600,55_7_20696_2002_3
3601,55_7_20698_2002_4
3602,55_7_20699_2002_4
3603,55_7_20702_2002_1
3604,55_7_20703_2003_2
3605,55_7_20704_2003_1
3606,55_7_20705_2003_4
3607,55_7_20706_2003_4
3608,55_7_20707_2003_4
3609,55_7_20708_2003_2
3610,55_7_20709_2003_4
3611,55_7_20711_2003_3
3612,55_7_20712_2003_2
3613,55_7_20714_2003_3
3614,55_7_20715_2003_1
3615,55_7_20716_2003_1
3616,55_7_20717_2003_2
3617,55_7_20718_2003_1
3618,55_7_20721_2003_4
3619,55_7_20741_2001_1
3620,55_7_20742_2004_1
3621,55_7_20743_2004_3
3622,55_7_20745_2004_1
3623,55_7_20746_2004_2
3624,55_7_20747_2004_1
3625,55_7_20750_2004_4
3626,55_7_20753_2004_1
3627,55_7_20755_2004_4
3628,55_7_20757_2004_1
3629,55_7_20758_2004_4
3630,55_7_20759_2004_3
3631,55_7_20760_2004_1
3632,55_7_20764_2004_1
3633,55_7_20765_2004_3
3634,55_7_20766_2004_3
3635,55_7_20788_2004_2
3636,55_7_29005_2000_3
3637,55_7_29021_2002_2
3638,55_7_29027_2001_1
3639,55_7_29031_2002_4
3640,55_7_29032_2004_1
3641,55_7_29036_2002_1
3642,55_7_29038_2004_2
3643,55_7_29042_2004_2
3644,55_7_29043_2004_3
3645,55_7_29044_2001_4
3646,55_7_29045_2004_4
3647,55_7_29052_2000_4
3648,55_7_29053_2003_1
3649,55_71_20017_2000_1
3650,55_71_20023_2001_4
3651,55_71_20063_2004_4
3652,55_71_20081_2001_1
3653,55_71_20090_2002_2
3654,55_71_20101_2001_1
3655,55_71_20110_2004_2
3656,55_71_20124_2003_3
3657,55_71_20160_2001_4
3658,55_71_20162_2001_1
3659,55_71_20174_2001_4
3660,55_71_20329_2000_2
3661,55_71_20339_2000_4
3662,55_71_20340_2000_4
3663,55_71_20349_2001_2
3664,55_71_20350_2001_4
3665,55_71_20353_2001_1
3666,55_71_20362_2001_1
3667,55_71_20369_2002_1
3668,55_71_20378_2003_1
3669,55_71_20383_2003_4
3670,55_71_20384_2003_2
3671,55_71_20385_2003_3
3672,55_71_20402_2004_2
3673,55_71_20403_2004_1
3674,55_73_20011_2004_1
3675,55_73_20013_2000_4
3676,55_73_20017_2003_3
3677,55_73_20034_2003_4
3678,55_73_20053_2001_2
3679,55_73_20072_2003_4
3680,55_73_20074_2004_1
3681,55_73_20083_2004_2
3682,55_73_20094_2001_2
3683,55_73_20102_2003_4
3684,55_73_20105_2000_3
3685,55_73_20110_2000_3
3686,55_73_20116_2002_3
3687,55_73_20120_2001_3
3688,55_73_20125_2000_4
3689,55_73_20126_2000_1
3690,55_73_20129_2003_3
3691,55_73_20135_2004_3
3692,55_73_20161_2001_4
3693,55_73_20162_2000_3
3694,55_73_20166_2002_3
3695,55_73_20171_2002_3
3696,55_73_20174_2000_3
3697,55_73_20175_2002_4
3698,55_73_20183_2004_4
3699,55_73_20191_2002_1
3700,55_73_20196_2001_4
3701,55_73_20203_2001_4
3702,55_73_20233_2000_1
3703,55_73_20248_2000_4
3704,55_73_20254_2002_2
3705,55_73_20275_2004_4
3706,55_73_20290_2000_3
3707,55_73_20296_2000_3
3708,55_73_20306_2002_3
3709,55_73_20307_2004_4
3710,55_73_20332_2001_4
3711,55_73_20335_2004_1
3712,55_73_20343_2004_1
3713,55_73_20356_2000_2
3714,55_73_20358_2002_4
3715,55_73_20362_2000_3
3716,55_73_20375_2000_1
3717,55_73_20388_2003_3
3718,55_73_20389_2000_1
3719,55_73_20400_2002_4
3720,55_73_20406_2001_1
3721,55_73_20408_2002_3
3722,55_73_20409_2000_2
3723,55_73_20413_2004_3
3724,55_73_20416_2002_3
3725,55_73_20441_2002_3
3726,55_73_20452_2002_1
3727,55_73_20486_2000_1
3728,55_73_20492_2001_1
3729,55_73_20497_2002_2
3730,55_73_20502_2003_2
3731,55_73_20503_2001_4
3732,55_73_20508_2001_1
3733,55_73_20518_2004_4
3734,55_73_20526_2004_2
3735,55_73_20527_2000_1
3736,55_73_20530_2000_2
3737,55_73_20538_2003_1
3738,55_73_20543_2003_1
3739,55_73_20549_2004_4
3740,55_73_20556_2001_4
3741,55_73_20557_2001_2
3742,55_73_20560_2003_1
3743,55_73_20568_2003_3
3744,55_73_20571_2002_4
3745,55_73_20598_2001_2
3746,55_73_20605_2001_1
3747,55_73_20620_2003_3
3748,55_73_20621_2004_1
3749,55_73_20622_2002_4
3750,55_73_20630_2004_4
3751,55_73_20631_2002_1
3752,55_73_20632_2000_4
3753,55_73_20633_2000_3
3754,55_73_20638_2004_2
3755,55_73_20641_2000_4
3756,55_73_20643_2000_1
3757,55_73_20645_2000_1
3758,55_73_20646_2000_3
3759,55_73_20648_2000_4
3760,55_73_20662_2000_3
3761,55_73_20665_2000_1
3762,55_73_20667_2001_4
3763,55_73_20669_2001_4
3764,55_73_20671_2001_2
3765,55_73_20674_2001_2
3766,55_73_20677_2001_2
3767,55_73_20681_2001_1
3768,55_73_20684_2001_3
3769,55_73_20686_2001_3
3770,55_73_20687_2001_2
3771,55_73_20689_2001_1
3772,55_73_20691_2001_1
3773,55_73_20719_2002_4
3774,55_73_20723_2002_2
3775,55_73_20727_2002_3
3776,55_73_20730_2002_1
3777,55_73_20732_2002_4
3778,55_73_20735_2002_4
3779,55_73_20737_2002_1
3780,55_73_20742_2003_4
3781,55_73_20743_2003_4
3782,55_73_20750_2003_2
3783,55_73_20754_2003_1
3784,55_73_20759_2003_1
3785,55_73_20761_2003_3
3786,55_73_20766_2003_1
3787,55_73_20802_2004_4
3788,55_73_20804_2004_3
3789,55_73_20805_2004_3
3790,55_73_20808_2004_4
3791,55_73_20812_2004_4
